seed,pair,source_train_k,target_train_k,layer_id,rank_in_target_logits,count,share,step_source,step_target
1,5-6,5,6,3,15,34,0.0010540674603174603,1500,1500
1,5-6,5,6,3,16,21,0.0006510416666666666,1500,1500
1,5-6,5,6,3,17,6,0.00018601190476190475,1500,1500
1,5-6,5,6,3,18,10,0.00031001984126984125,1500,1500
1,5-6,5,6,3,19,7,0.00021701388888888888,1500,1500
1,5-6,5,6,3,20,8,0.000248015873015873,1500,1500
1,5-6,5,6,3,21,10,0.00031001984126984125,1500,1500
1,5-6,5,6,3,22,0,0.0,1500,1500
1,5-6,5,6,3,23,0,0.0,1500,1500
1,5-6,5,6,3,24,0,0.0,1500,1500
1,5-6,5,6,3,25,0,0.0,1500,1500
1,5-6,5,6,3,26,16,0.000496031746031746,1500,1500
1,5-6,5,6,3,27,0,0.0,1500,1500
1,5-6,5,6,3,28,0,0.0,1500,1500
1,5-6,5,6,3,29,0,0.0,1500,1500
1,5-6,5,6,3,30,0,0.0,1500,1500
1,5-6,5,6,3,31,0,0.0,1500,1500
1,5-6,5,6,3,32,0,0.0,1500,1500
1,5-6,5,6,4,1,15819,0.4904203869047619,1500,1500
1,5-6,5,6,4,2,5966,0.1849578373015873,1500,1500
1,5-6,5,6,4,3,3091,0.09582713293650794,1500,1500
1,5-6,5,6,4,4,2196,0.06808035714285714,1500,1500
1,5-6,5,6,4,5,1384,0.04290674603174603,1500,1500
1,5-6,5,6,4,6,877,0.02718874007936508,1500,1500
1,5-6,5,6,4,7,742,0.023003472222222224,1500,1500
1,5-6,5,6,4,8,576,0.017857142857142856,1500,1500
1,5-6,5,6,4,9,345,0.010695684523809524,1500,1500
1,5-6,5,6,4,10,257,0.00796750992063492,1500,1500
1,5-6,5,6,4,11,158,0.004898313492063492,1500,1500
1,5-6,5,6,4,12,172,0.00533234126984127,1500,1500
1,5-6,5,6,4,13,143,0.00443328373015873,1500,1500
1,5-6,5,6,4,14,101,0.003131200396825397,1500,1500
1,5-6,5,6,4,15,87,0.002697172619047619,1500,1500
1,5-6,5,6,4,16,49,0.0015190972222222222,1500,1500
1,5-6,5,6,4,17,81,0.0025111607142857145,1500,1500
