seed,host_k,donor_k,swap_scope,layer_id,validation_loss,baseline_loss,delta_loss
0,5,6,single_layer,2,0.7418237867809477,0.7438867659795851,-0.0020629791986374046
0,5,6,single_layer,3,0.7414721534365699,0.7438867659795851,-0.0024146125430152265
0,5,6,single_layer,4,0.73930785769508,0.7438867659795851,-0.004578908284505134
0,5,6,single_layer,5,0.7309958594185966,0.7438867659795851,-0.012890906560988569
0,5,6,single_layer,6,0.7462922050839379,0.7438867659795851,0.002405439104352758
0,5,6,single_layer,7,0.7431334540957496,0.7438867659795851,-0.000753311883835539
0,5,7,all_layers,-1,0.7242193676176525,0.7438867659795851,-0.019667398361932653
0,5,7,single_layer,0,0.7452867144630069,0.7438867659795851,0.0013999484834217313
0,5,7,single_layer,1,0.7335977100190663,0.7438867659795851,-0.010289055960518878
0,5,7,single_layer,2,0.7363760811941964,0.7438867659795851,-0.007510684785388744
0,5,7,single_layer,3,0.7357127325875419,0.7438867659795851,-0.008174033392043256
0,5,7,single_layer,4,0.7355100995018369,0.7438867659795851,-0.008376666477748262
0,5,7,single_layer,5,0.7305328732445127,0.7438867659795851,-0.013353892735072481
0,5,7,single_layer,6,0.7467429751441592,0.7438867659795851,0.002856209164574075
0,5,7,single_layer,7,0.7472060067313058,0.7438867659795851,0.0033192407517206313
0,5,8,all_layers,-1,0.7312220618838355,0.7438867659795851,-0.012664704095749602
0,5,8,single_layer,0,0.7508503141857329,0.7438867659795851,0.006963548206147752
0,5,8,single_layer,1,0.733448346455892,0.7438867659795851,-0.010438419523693176
0,5,8,single_layer,2,0.7389266604468936,0.7438867659795851,-0.00496010553269155
0,5,8,single_layer,3,0.7362221309116909,0.7438867659795851,-0.0076646350678942765
0,5,8,single_layer,4,0.7352730887276786,0.7438867659795851,-0.008613677251906537
0,5,8,single_layer,5,0.7340981619698661,0.7438867659795851,-0.009788604009719037
0,5,8,single_layer,6,0.7503633045014881,0.7438867659795851,0.006476538521902997
0,5,8,single_layer,7,0.7448524293445405,0.7438867659795851,0.0009656633649554047
0,6,1,all_layers,-1,0.9319648742675781,0.7926193418956938,0.1393455323718843
0,6,1,single_layer,0,0.8060319083077567,0.7926193418956938,0.013412566412062898
0,6,1,single_layer,1,0.7932281494140625,0.7926193418956938,0.0006088075183686703
0,6,1,single_layer,2,0.8092291695731026,0.7926193418956938,0.016609827677408817
0,6,1,single_layer,3,0.7953514825730097,0.7926193418956938,0.002732140677315864
0,6,1,single_layer,4,0.8079477945963541,0.7926193418956938,0.0153284527006603
0,6,1,single_layer,5,0.8108951931908017,0.7926193418956938,0.018275851295107892
0,6,1,single_layer,6,0.779072988600958,0.7926193418956938,-0.013546353294735858
0,6,1,single_layer,7,0.7699189867292132,0.7926193418956938,-0.022700355166480612
0,6,2,all_layers,-1,0.7996071406773159,0.7926193418956938,0.006987798781622034
0,6,2,single_layer,0,0.7943895430791945,0.7926193418956938,0.001770201183500686
0,6,2,single_layer,1,0.7918301536923363,0.7926193418956938,-0.0007891882033574937
0,6,2,single_layer,2,0.800598871140253,0.7926193418956938,0.007979529244559136
0,6,2,single_layer,3,0.8035659790039062,0.7926193418956938,0.01094663710821242
0,6,2,single_layer,4,0.7922515869140625,0.7926193418956938,-0.0003677549816313297
0,6,2,single_layer,5,0.789077395484561,0.7926193418956938,-0.0035419464111328125
0,6,2,single_layer,6,0.7839917682466053,0.7926193418956938,-0.008627573649088505
0,6,2,single_layer,7,0.7839764186314174,0.7926193418956938,-0.008642923264276403
0,6,3,all_layers,-1,0.807353519258045,0.7926193418956938,0.014734177362351164
0,6,3,single_layer,0,0.7917302449544271,0.7926193418956938,-0.0008890969412667094
0,6,3,single_layer,1,0.7984947022937593,0.7926193418956938,0.005875360398065466
0,6,3,single_layer,2,0.8012927827380952,0.7926193418956938,0.008673440842401403
0,6,3,single_layer,3,0.7986210414341518,0.7926193418956938,0.006001699538457972
0,6,3,single_layer,4,0.7940277826218378,0.7926193418956938,0.001408440726143989
0,6,3,single_layer,5,0.7937450408935547,0.7926193418956938,0.0011256989978608578
0,6,3,single_layer,6,0.7849075680687314,0.7926193418956938,-0.00771177382696242
0,6,3,single_layer,7,0.7938263302757627,0.7926193418956938,0.0012069883800688297
0,6,4,all_layers,-1,0.7795539129348028,0.7926193418956938,-0.013065428960891023
0,6,4,single_layer,0,0.7833413623628163,0.7926193418956938,-0.009277979532877567
0,6,4,single_layer,1,0.794517335437593,0.7926193418956938,0.0018979935418991234
0,6,4,single_layer,2,0.8082362583705357,0.7926193418956938,0.015616916474841869
0,6,4,single_layer,3,0.7920570373535156,0.7926193418956938,-0.0005623045421782047
0,6,4,single_layer,4,0.7934642065139044,0.7926193418956938,0.000844864618210539
0,6,4,single_layer,5,0.7872882116408575,0.7926193418956938,-0.005331130254836336
0,6,4,single_layer,6,0.7800552731468564,0.7926193418956938,-0.01256406874883742
0,6,4,single_layer,7,0.7907424200148809,0.7926193418956938,-0.0018769218808128985
0,6,5,all_layers,-1,0.7646727789015997,0.7926193418956938,-0.02794656299409415
0,6,5,single_layer,0,0.777273450578962,0.7926193418956938,-0.015345891316731808
0,6,5,single_layer,1,0.7942675635928199,0.7926193418956938,0.0016482216971260844
0,6,5,single_layer,2,0.7923493158249628,0.7926193418956938,-0.0002700260707310109
0,6,5,single_layer,3,0.7980335780552456,0.7926193418956938,0.005414236159551722
0,6,5,single_layer,4,0.795570555187407,0.7926193418956938,0.0029512132917132172
0,6,5,single_layer,5,0.7829845973423549,0.7926193418956938,-0.009634744553338903
0,6,5,single_layer,6,0.7848469870431083,0.7926193418956938,-0.007772354852585539
0,6,5,single_layer,7,0.7928775605701265,0.7926193418956938,0.0002582186744326531
0,6,6,all_layers,-1,0.7926193418956938,0.7926193418956938,0.0
0,6,6,single_layer,0,0.7926193418956938,0.7926193418956938,0.0
0,6,6,single_layer,1,0.7926193418956938,0.7926193418956938,0.0
0,6,6,single_layer,2,0.7926193418956938,0.7926193418956938,0.0
0,6,6,single_layer,3,0.7926193418956938,0.7926193418956938,0.0
0,6,6,single_layer,4,0.7926193418956938,0.7926193418956938,0.0
0,6,6,single_layer,5,0.7926193418956938,0.7926193418956938,0.0
0,6,6,single_layer,6,0.7926193418956938,0.7926193418956938,0.0
0,6,6,single_layer,7,0.7926193418956938,0.7926193418956938,0.0
0,6,7,all_layers,-1,0.7810118538992745,0.7926193418956938,-0.011607487996419308
0,6,7,single_layer,0,0.7829684302920387,0.7926193418956938,-0.009650911603655166
0,6,7,single_layer,1,0.784368424188523,0.7926193418956938,-0.00825091770717079
0,6,7,single_layer,2,0.7989602770124163,0.7926193418956938,0.0063409351167225125
0,6,7,single_layer,3,0.7953507559640067,0.7926193418956938,0.0027314140683128985
0,6,7,single_layer,4,0.7961483909970238,0.7926193418956938,0.0035290491013300063
0,6,7,single_layer,5,0.7887087322416759,0.7926193418956938,-0.003910609654017905
0,6,7,single_layer,6,0.7942372276669457,0.7926193418956938,0.0016178857712518813
0,6,7,single_layer,7,0.7915863763718378,0.7926193418956938,-0.001032965523856011
0,6,8,all_layers,-1,0.7986592792329335,0.7926193418956938,0.00603993733723962
0,6,8,single_layer,0,0.7826270148867652,0.7926193418956938,-0.009992327008928603
0,6,8,single_layer,1,0.7877891177222842,0.7926193418956938,-0.004830224173409614
0,6,8,single_layer,2,0.7926996321905226,0.7926193418956938,8.029029482881089e-05
0,6,8,single_layer,3,0.7872336251395089,0.7926193418956938,-0.005385716756184933
0,6,8,single_layer,4,0.797015871320452,0.7926193418956938,0.004396529424758211
0,6,8,single_layer,5,0.7888504209972563,0.7926193418956938,-0.0037689208984375
0,6,8,single_layer,6,0.7952912648518881,0.7926193418956938,0.002671922956194228
0,6,8,single_layer,7,0.7911318824404762,0.7926193418956938,-0.0014874594552176656
0,7,1,all_layers,-1,0.8517190842401414,0.7952750978015718,0.05644398643856963
0,7,1,single_layer,0,0.808714094616118,0.7952750978015718,0.013438996814546189
0,7,1,single_layer,1,0.7983092353457496,0.7952750978015718,0.0030341375441778062
0,7,1,single_layer,2,0.7919020879836309,0.7952750978015718,-0.003373009817940864
0,7,1,single_layer,3,0.7863437107631138,0.7952750978015718,-0.008931387038457972
0,7,1,single_layer,4,0.8094311668759301,0.7952750978015718,0.01415606907435829
0,7,1,single_layer,5,0.7946769169398716,0.7952750978015718,-0.0005981808617001594
0,7,1,single_layer,6,0.7878298986525762,0.7952750978015718,-0.007445199148995552
0,7,1,single_layer,7,0.7835978553408668,0.7952750978015718,-0.011677242460705006
0,7,2,all_layers,-1,0.7927901858375186,0.7952750978015718,-0.0024849119640532047
0,7,2,single_layer,0,0.8133039020356678,0.7952750978015718,0.01802880423409603
0,7,2,single_layer,1,0.8102053687686012,0.7952750978015718,0.014930270967029369
0,7,2,single_layer,2,0.7931460425967262,0.7952750978015718,-0.0021290552048456313
0,7,2,single_layer,3,0.7992430187406994,0.7952750978015718,0.003967920939127567
0,7,2,single_layer,4,0.8016415550595238,0.7952750978015718,0.006366457257952041
0,7,2,single_layer,5,0.7936593918573289,0.7952750978015718,-0.0016157059442428734
0,7,2,single_layer,6,0.789085933140346,0.7952750978015718,-0.006189164661225766
0,7,2,single_layer,7,0.7844515300932384,0.7952750978015718,-0.01082356770833337
0,7,3,all_layers,-1,0.8180571056547619,0.7952750978015718,0.022782007853190067
0,7,3,single_layer,0,0.8126244317917597,0.7952750978015718,0.0173493339901879
0,7,3,single_layer,1,0.7962373097737631,0.7952750978015718,0.0009622119721912625
0,7,3,single_layer,2,0.7995270320347377,0.7952750978015718,0.004251934233165944
0,7,3,single_layer,3,0.8039267403738839,0.7952750978015718,0.008651642572312102
0,7,3,single_layer,4,0.7946262359619141,0.7952750978015718,-0.0006488618396577328
0,7,3,single_layer,5,0.7917969113304502,0.7952750978015718,-0.003478186471121636
0,7,3,single_layer,6,0.7868011111304873,0.7952750978015718,-0.008473986671084455
0,7,3,single_layer,7,0.7955641973586309,0.7952750978015718,0.0002890995570591359
0,7,4,all_layers,-1,0.78239867800758,0.7952750978015718,-0.012876419793991789
0,7,4,single_layer,0,0.8087672278994605,0.7952750978015718,0.013492130097888744
0,7,4,single_layer,1,0.794379643031529,0.7952750978015718,-0.000895454770042825
0,7,4,single_layer,2,0.8053350902739025,0.7952750978015718,0.010059992472330692
0,7,4,single_layer,3,0.7848217373802548,0.7952750978015718,-0.010453360421316948
0,7,4,single_layer,4,0.7932517642066592,0.7952750978015718,-0.0020233335949125797
0,7,4,single_layer,5,0.7909750257219587,0.7952750978015718,-0.0043000720796131375
0,7,4,single_layer,6,0.7840856824602399,0.7952750978015718,-0.011189415341331888
0,7,4,single_layer,7,0.7892886570521763,0.7952750978015718,-0.005986440749395472
0,7,5,all_layers,-1,0.777501696632022,0.7952750978015718,-0.01777340116954984
0,7,5,single_layer,0,0.8096120925176711,0.7952750978015718,0.014336994716099283
0,7,5,single_layer,1,0.8094180879138765,0.7952750978015718,0.014142990112304688
0,7,5,single_layer,2,0.8061732337588355,0.7952750978015718,0.010898135957263744
0,7,5,single_layer,3,0.7940842764718192,0.7952750978015718,-0.0011908213297525672
0,7,5,single_layer,4,0.7960750034877232,0.7952750978015718,0.0007999056861514031
0,7,5,single_layer,5,0.7900287083217076,0.7952750978015718,-0.005246389479864222
0,7,5,single_layer,6,0.7903186253138951,0.7952750978015718,-0.004956472487676722
0,7,5,single_layer,7,0.7897091820126488,0.7952750978015718,-0.005565915788922959
0,7,6,all_layers,-1,0.7963305882045201,0.7952750978015718,0.0010554904029482781
0,7,6,single_layer,0,0.7992253076462519,0.7952750978015718,0.003950209844680086
0,7,6,single_layer,1,0.801915759132022,0.7952750978015718,0.006640661330450159
0,7,6,single_layer,2,0.7922643025716146,0.7952750978015718,-0.003010795229957175
0,7,6,single_layer,3,0.7983328501383463,0.7952750978015718,0.003057752336774522
0,7,6,single_layer,4,0.7975390298025948,0.7952750978015718,0.002263932001023039
0,7,6,single_layer,5,0.7946516672770182,0.7952750978015718,-0.0006234305245536031
0,7,6,single_layer,6,0.7906878335135323,0.7952750978015718,-0.004587264288039461
0,7,6,single_layer,7,0.7986285800025577,0.7952750978015718,0.003353482200985858
0,7,7,all_layers,-1,0.7952750978015718,0.7952750978015718,0.0
0,7,7,single_layer,0,0.7952750978015718,0.7952750978015718,0.0
0,7,7,single_layer,1,0.7952750978015718,0.7952750978015718,0.0
0,7,7,single_layer,2,0.7952750978015718,0.7952750978015718,0.0
0,7,7,single_layer,3,0.7952750978015718,0.7952750978015718,0.0
0,7,7,single_layer,4,0.7952750978015718,0.7952750978015718,0.0
0,7,7,single_layer,5,0.7952750978015718,0.7952750978015718,0.0
0,7,7,single_layer,6,0.7952750978015718,0.7952750978015718,0.0
0,7,7,single_layer,7,0.7952750978015718,0.7952750978015718,0.0
0,7,8,all_layers,-1,0.7647643316359747,0.7952750978015718,-0.030510766165597114
0,7,8,single_layer,0,0.7990157717750186,0.7952750978015718,0.0037406739734467953
0,7,8,single_layer,1,0.806555430094401,0.7952750978015718,0.01128033229282921
0,7,8,single_layer,2,0.7864712306431362,0.7952750978015718,-0.008803867158435619
0,7,8,single_layer,3,0.7856988452729725,0.7952750978015718,-0.009576252528599283
0,7,8,single_layer,4,0.7905431474958148,0.7952750978015718,-0.004731950305757016
0,7,8,single_layer,5,0.7992306663876488,0.7952750978015718,0.003955568586077041
0,7,8,single_layer,6,0.7982604617164248,0.7952750978015718,0.0029853639148530453
0,7,8,single_layer,7,0.7905073620024181,0.7952750978015718,-0.004767735799153683
0,8,1,all_layers,-1,0.8405049641927084,0.7637853168305897,0.07671964736211867
0,8,1,single_layer,0,0.7725868225097656,0.7637853168305897,0.008801505679175925
0,8,1,single_layer,1,0.7611232030959356,0.7637853168305897,-0.0026621137346540813
0,8,1,single_layer,2,0.7618169330415272,0.7637853168305897,-0.0019683837890625
0,8,1,single_layer,3,0.7642286391485305,0.7637853168305897,0.00044332231794075305
0,8,1,single_layer,4,0.7744113377162388,0.7637853168305897,0.010626020885649123
0,8,1,single_layer,5,0.7590621766589937,0.7637853168305897,-0.00472314017159603
0,8,1,single_layer,6,0.7429493495396206,0.7637853168305897,-0.02083596729096915
0,8,1,single_layer,7,0.7457043784005302,0.7637853168305897,-0.018080938430059534
0,8,2,all_layers,-1,0.7524013519287109,0.7637853168305897,-0.011383964901878763
0,8,2,single_layer,0,0.7764058794294085,0.7637853168305897,0.01262056259881883
0,8,2,single_layer,1,0.7633852277483258,0.7637853168305897,-0.00040008908226385476
0,8,2,single_layer,2,0.7617029462541852,0.7637853168305897,-0.0020823705764044798
0,8,2,single_layer,3,0.7624413626534599,0.7637853168305897,-0.0013439541771298469
0,8,2,single_layer,4,0.7663274492536273,0.7637853168305897,0.0025421324230375797
0,8,2,single_layer,5,0.7589782079060873,0.7637853168305897,-0.0048071089245024234
0,8,2,single_layer,6,0.7483743940080915,0.7637853168305897,-0.01541092282249823
0,8,2,single_layer,7,0.7547694614955357,0.7637853168305897,-0.009015855335054002
0,8,3,all_layers,-1,0.7491376059395927,0.7637853168305897,-0.014647710890997034
0,8,3,single_layer,0,0.7717957269577753,0.7637853168305897,0.008010410127185619
0,8,3,single_layer,1,0.7605094909667969,0.7637853168305897,-0.003275825863792825
0,8,3,single_layer,2,0.7571870713006883,0.7637853168305897,-0.006598245529901403
0,8,3,single_layer,3,0.7634874979654948,0.7637853168305897,-0.0002978188650949454
0,8,3,single_layer,4,0.7633054824102492,0.7637853168305897,-0.00047983442034049695
0,8,3,single_layer,5,0.7627894083658854,0.7637853168305897,-0.0009959084647043204
0,8,3,single_layer,6,0.7515884581066313,0.7637853168305897,-0.01219685872395837
0,8,3,single_layer,7,0.7655144646054223,0.7637853168305897,0.0017291477748325734
0,8,4,all_layers,-1,0.7442242304484049,0.7637853168305897,-0.01956108638218479
0,8,4,single_layer,0,0.7726662045433408,0.7637853168305897,0.008880887712751084
0,8,4,single_layer,1,0.7546369007655552,0.7637853168305897,-0.00914841606503447
0,8,4,single_layer,2,0.7537708282470703,0.7637853168305897,-0.010014488583519388
0,8,4,single_layer,3,0.7708181653703962,0.7637853168305897,0.007032848539806458
0,8,4,single_layer,4,0.7610315595354352,0.7637853168305897,-0.0027537572951544798
0,8,4,single_layer,5,0.7618027641659691,0.7637853168305897,-0.0019825526646205516
0,8,4,single_layer,6,0.7533073425292969,0.7637853168305897,-0.010477974301292825
0,8,4,single_layer,7,0.7691957382928758,0.7637853168305897,0.005410421462286097
0,8,5,all_layers,-1,0.7277102243332636,0.7637853168305897,-0.0360750924973261
0,8,5,single_layer,0,0.7677383422851562,0.7637853168305897,0.00395302545456655
0,8,5,single_layer,1,0.7499917348225912,0.7637853168305897,-0.013793582007998517
0,8,5,single_layer,2,0.7635092962355841,0.7637853168305897,-0.0002760205950056438
0,8,5,single_layer,3,0.7640429905482701,0.7637853168305897,0.0002576737176803734
0,8,5,single_layer,4,0.7627312796456474,0.7637853168305897,-0.0010540371849423469
0,8,5,single_layer,5,0.7624886830647787,0.7637853168305897,-0.0012966337658110172
0,8,5,single_layer,6,0.7570398421514601,0.7637853168305897,-0.0067454746791295594
0,8,5,single_layer,7,0.764878681727818,0.7637853168305897,0.0010933648972283327
0,8,6,all_layers,-1,0.7400904155912853,0.7637853168305897,-0.0236949012393044
0,8,6,single_layer,0,0.7670463380359468,0.7637853168305897,0.0032610212053570953
0,8,6,single_layer,1,0.7547938028971354,0.7637853168305897,-0.00899151393345432
0,8,6,single_layer,2,0.7601148968651181,0.7637853168305897,-0.003670419965471572
0,8,6,single_layer,3,0.7667071024576823,0.7637853168305897,0.0029217856270925546
0,8,6,single_layer,4,0.7642075674874442,0.7637853168305897,0.0004222506568545281
0,8,6,single_layer,5,0.7597153981526693,0.7637853168305897,-0.004069918677920392
0,8,6,single_layer,6,0.7607463655017671,0.7637853168305897,-0.0030389513288225922
0,8,6,single_layer,7,0.7597846984863281,0.7637853168305897,-0.004000618344261575
0,8,7,all_layers,-1,0.7325831821986607,0.7637853168305897,-0.031202134631929
0,8,7,single_layer,0,0.7580197198050362,0.7637853168305897,-0.005765597025553459
0,8,7,single_layer,1,0.7504436856224423,0.7637853168305897,-0.013341631208147353
0,8,7,single_layer,2,0.7562605539957682,0.7637853168305897,-0.007524762834821508
0,8,7,single_layer,3,0.7659172784714472,0.7637853168305897,0.0021319616408574937
0,8,7,single_layer,4,0.7663300832112631,0.7637853168305897,0.002544766380673358
0,8,7,single_layer,5,0.7603782472156343,0.7637853168305897,-0.0034070696149554047
0,8,7,single_layer,6,0.7634366353352865,0.7637853168305897,-0.0003486814953032047
0,8,7,single_layer,7,0.7649421691894531,0.7637853168305897,0.001156852358863425
0,8,8,all_layers,-1,0.7637853168305897,0.7637853168305897,0.0
0,8,8,single_layer,0,0.7637853168305897,0.7637853168305897,0.0
0,8,8,single_layer,1,0.7637853168305897,0.7637853168305897,0.0
0,8,8,single_layer,2,0.7637853168305897,0.7637853168305897,0.0
0,8,8,single_layer,3,0.7637853168305897,0.7637853168305897,0.0
0,8,8,single_layer,4,0.7637853168305897,0.7637853168305897,0.0
0,8,8,single_layer,5,0.7637853168305897,0.7637853168305897,0.0
0,8,8,single_layer,6,0.7637853168305897,0.7637853168305897,0.0
0,8,8,single_layer,7,0.7637853168305897,0.7637853168305897,0.0
1,1,1,all_layers,-1,1.0632705688476562,1.0632705688476562,0.0
1,1,1,single_layer,0,1.0632705688476562,1.0632705688476562,0.0
1,1,1,single_layer,1,1.0632705688476562,1.0632705688476562,0.0
1,1,1,single_layer,2,1.0632705688476562,1.0632705688476562,0.0
1,1,1,single_layer,3,1.0632705688476562,1.0632705688476562,0.0
1,1,1,single_layer,4,1.0632705688476562,1.0632705688476562,0.0
1,1,1,single_layer,5,1.0632705688476562,1.0632705688476562,0.0
1,1,1,single_layer,6,1.0632705688476562,1.0632705688476562,0.0
1,1,1,single_layer,7,1.0632705688476562,1.0632705688476562,0.0
1,1,2,all_layers,-1,1.3858275640578497,1.0632705688476562,0.32255699521019343
1,1,2,single_layer,0,1.2510457720075334,1.0632705688476562,0.18777520315987717
1,1,2,single_layer,1,1.0650516691662015,1.0632705688476562,0.0017811003185452812
1,1,2,single_layer,2,1.031025386991955,1.0632705688476562,-0.032245181855701244
1,1,2,single_layer,3,1.0529545375279017,1.0632705688476562,-0.01031603131975456
1,1,2,single_layer,4,1.039130619594029,1.0632705688476562,-0.02413994925362717
1,1,2,single_layer,5,1.0745124816894531,1.0632705688476562,0.011241912841796875
1,1,2,single_layer,6,1.0376971108572823,1.0632705688476562,-0.025573457990373916
1,1,2,single_layer,7,1.0517129443940663,1.0632705688476562,-0.011557624453589987
1,1,3,all_layers,-1,1.4034729912167503,1.0632705688476562,0.34020242236909404
1,1,3,single_layer,0,1.2615612574986048,1.0632705688476562,0.19829068865094857
1,1,3,single_layer,1,1.0429124378022694,1.0632705688476562,-0.020358131045386862
1,1,3,single_layer,2,1.0608218965076266,1.0632705688476562,-0.002448672340029656
1,1,3,single_layer,3,1.027968997047061,1.0632705688476562,-0.035301571800595344
1,1,3,single_layer,4,1.0427618480864025,1.0632705688476562,-0.020508720761253763
1,1,3,single_layer,5,1.0573301769438244,1.0632705688476562,-0.0059403919038318875
1,1,3,single_layer,6,1.0588318961007255,1.0632705688476562,-0.004438672746930772
1,1,3,single_layer,7,1.0575132824125744,1.0632705688476562,-0.0057572864350818875
1,1,4,all_layers,-1,1.4087855021158855,1.0632705688476562,0.34551493326822924
1,1,4,single_layer,0,1.2442888532366072,1.0632705688476562,0.18101828438895096
1,1,4,single_layer,1,1.0195877438499814,1.0632705688476562,-0.04368282499767484
1,1,4,single_layer,2,1.049171356927781,1.0632705688476562,-0.014099211919875287
1,1,4,single_layer,3,1.0330342792329335,1.0632705688476562,-0.0302362896147228
1,1,4,single_layer,4,1.0423077174595423,1.0632705688476562,-0.020962851388113934
1,1,4,single_layer,5,1.0533238365536643,1.0632705688476562,-0.0099467322939919
1,1,4,single_layer,6,1.0520428248814173,1.0632705688476562,-0.011227743966238934
1,1,4,single_layer,7,1.067867642357236,1.0632705688476562,0.004597073509579719
1,1,5,all_layers,-1,1.4769776662190754,1.0632705688476562,0.4137070973714192
1,1,5,single_layer,0,1.2510310581752233,1.0632705688476562,0.18776048932756706
1,1,5,single_layer,1,1.0293173108782088,1.0632705688476562,-0.03395325796944748
1,1,5,single_layer,2,1.0451065245128812,1.0632705688476562,-0.01816404433477503
1,1,5,single_layer,3,1.0432408650716145,1.0632705688476562,-0.02002970377604174
1,1,5,single_layer,4,1.0557613372802734,1.0632705688476562,-0.0075092315673828125
1,1,5,single_layer,5,1.0542353675478982,1.0632705688476562,-0.0090352012997581
1,1,5,single_layer,6,1.0717352004278273,1.0632705688476562,0.008464631580171078
1,1,5,single_layer,7,1.076968056815011,1.0632705688476562,0.013697487967354816
1,1,6,all_layers,-1,1.455787840343657,1.0632705688476562,0.3925172714960008
1,1,6,single_layer,0,1.29994873773484,1.0632705688476562,0.23667816888718374
1,1,6,single_layer,1,1.0439050765264601,1.0632705688476562,-0.01936549232119611
1,1,6,single_layer,2,1.0451596577962239,1.0632705688476562,-0.018110911051432366
1,1,6,single_layer,3,1.0428584870837985,1.0632705688476562,-0.02041208176385778
1,1,6,single_layer,4,1.0477132343110585,1.0632705688476562,-0.0155573345365978
1,1,6,single_layer,5,1.064097177414667,1.0632705688476562,0.0008266085670107781
1,1,6,single_layer,6,1.080547877720424,1.0632705688476562,0.017277308872767794
1,1,6,single_layer,7,1.0728932335263206,1.0632705688476562,0.00962266467866435
1,1,7,all_layers,-1,1.5247119721912203,1.0632705688476562,0.4614414033435641
1,1,7,single_layer,0,1.2904889242989677,1.0632705688476562,0.22721835545131142
1,1,7,single_layer,1,1.050599597749256,1.0632705688476562,-0.012670971098400319
1,1,7,single_layer,2,1.0369019281296503,1.0632705688476562,-0.02636864071800593
1,1,7,single_layer,3,1.0276304880777996,1.0632705688476562,-0.0356400807698567
1,1,7,single_layer,4,1.0454769134521484,1.0632705688476562,-0.017793655395507812
1,1,7,single_layer,5,1.0555626097179593,1.0632705688476562,-0.007707959129696906
1,1,7,single_layer,6,1.072028568812779,1.0632705688476562,0.008757999965122831
1,1,7,single_layer,7,1.0779019310360862,1.0632705688476562,0.014631362188429975
1,1,8,all_layers,-1,1.4732315426781064,1.0632705688476562,0.40996097383045016
1,1,8,single_layer,0,1.2903812953404017,1.0632705688476562,0.22711072649274544
1,1,8,single_layer,1,1.006499245053246,1.0632705688476562,-0.0567713237944103
1,1,8,single_layer,2,1.0553132011776878,1.0632705688476562,-0.007957367669968463
1,1,8,single_layer,3,1.0342296418689547,1.0632705688476562,-0.02904092697870153
1,1,8,single_layer,4,1.0513339269728887,1.0632705688476562,-0.011936641874767506
1,1,8,single_layer,5,1.0702629089355469,1.0632705688476562,0.006992340087890625
1,1,8,single_layer,6,1.0630128043038505,1.0632705688476562,-0.00025776454380577185
1,1,8,single_layer,7,1.0836087181454612,1.0632705688476562,0.020338149297804975
1,2,1,all_layers,-1,1.267110824584961,0.9478676205589658,0.31924320402599515
1,2,1,single_layer,0,1.048358372279576,0.9478676205589658,0.10049075172061017
1,2,1,single_layer,1,0.9753037407284691,0.9478676205589658,0.027436120169503364
1,2,1,single_layer,2,0.946864990960984,0.9478676205589658,-0.0010026295979818078
1,2,1,single_layer,3,0.9829695565359933,0.9478676205589658,0.03510193597702749
1,2,1,single_layer,4,1.017119634719122,0.9478676205589658,0.06925201416015625
1,2,1,single_layer,5,0.946725572858538,0.9478676205589658,-0.0011420477004278062
1,2,1,single_layer,6,0.9605979919433594,0.9478676205589658,0.01273037138439359
1,2,1,single_layer,7,0.9256204877580915,0.9478676205589658,-0.022247132800874314
1,2,2,all_layers,-1,0.9478676205589658,0.9478676205589658,0.0
1,2,2,single_layer,0,0.9478676205589658,0.9478676205589658,0.0
1,2,2,single_layer,1,0.9478676205589658,0.9478676205589658,0.0
1,2,2,single_layer,2,0.9478676205589658,0.9478676205589658,0.0
1,2,2,single_layer,3,0.9478676205589658,0.9478676205589658,0.0
1,2,2,single_layer,4,0.9478676205589658,0.9478676205589658,0.0
1,2,2,single_layer,5,0.9478676205589658,0.9478676205589658,0.0
1,2,2,single_layer,6,0.9478676205589658,0.9478676205589658,0.0
1,2,2,single_layer,7,0.9478676205589658,0.9478676205589658,0.0
1,2,3,all_layers,-1,1.0097264789399647,0.9478676205589658,0.061858858380998916
1,2,3,single_layer,0,0.9659437452043805,0.9478676205589658,0.01807612464541475
1,2,3,single_layer,1,0.9510033925374349,0.9478676205589658,0.0031357719784691485
1,2,3,single_layer,2,0.9165911901564825,0.9478676205589658,-0.03127643040248329
1,2,3,single_layer,3,0.9816681089855376,0.9478676205589658,0.033800488426571795
1,2,3,single_layer,4,0.9762295314243862,0.9478676205589658,0.028361910865420392
1,2,3,single_layer,5,0.9708466302780878,0.9478676205589658,0.022979009719122034
1,2,3,single_layer,6,0.9525057474772135,0.9478676205589658,0.00463812691824772
1,2,3,single_layer,7,0.958486829485212,0.9478676205589658,0.010619208926246237
1,2,4,all_layers,-1,1.0800528753371466,0.9478676205589658,0.13218525477818077
1,2,4,single_layer,0,0.9809519449869791,0.9478676205589658,0.033084324428013345
1,2,4,single_layer,1,0.9678482782273066,0.9478676205589658,0.019980657668340784
1,2,4,single_layer,2,0.9444297608875093,0.9478676205589658,-0.003437859671456489
1,2,4,single_layer,3,0.9811975388299852,0.9478676205589658,0.03332991827101939
1,2,4,single_layer,4,0.9532610575358073,0.9478676205589658,0.00539343697684147
1,2,4,single_layer,5,0.9706644330705915,0.9478676205589658,0.022796812511625686
1,2,4,single_layer,6,0.9705112093970889,0.9478676205589658,0.02264358883812312
1,2,4,single_layer,7,0.9688615344819569,0.9478676205589658,0.020993913922991103
