pair,metric_name,target,n,pearson,spearman,mean_metric,mean_target
1-8,nestedness,down_delta_loss,8,-0.015041089217962739,-0.2619047619047619,0.6344967796688988,1.6130555857505118
1-8,nestedness,mean_abs_delta_loss,8,0.10687889815320945,-0.16666666666666666,0.6344967796688988,0.8686937000306826
1-8,spearman,up_delta_loss,8,0.032351122080938474,0.16666666666666666,0.4569263830780983,0.12433181431085345
1-8,spearman,down_delta_loss,8,0.07519254194825367,-0.30952380952380953,0.4569263830780983,1.6130555857505118
1-8,spearman,mean_abs_delta_loss,8,0.08434794651322451,-0.3333333333333333,0.4569263830780983,0.8686937000306826
1-8,top1_agreement,up_delta_loss,8,0.36801307551910317,0.4523809523809524,0.16327485584077384,0.12433181431085345
1-8,top1_agreement,down_delta_loss,8,-0.06393578122156364,-0.09523809523809523,0.16327485584077384,1.6130555857505118
1-8,top1_agreement,mean_abs_delta_loss,8,0.01950696579590832,-0.023809523809523808,0.16327485584077384,0.8686937000306826
1-8,top_pair_overlap,up_delta_loss,0,nan,nan,nan,nan
1-8,top_pair_overlap,down_delta_loss,0,nan,nan,nan,nan
1-8,top_pair_overlap,mean_abs_delta_loss,0,nan,nan,nan,nan
2-3,coactivation_cosine,up_delta_loss,8,-0.1714271279480603,-0.35714285714285715,0.9361060477197082,-0.012391887900848227
2-3,coactivation_cosine,down_delta_loss,8,0.2803887055162281,0.2857142857142857,0.9361060477197082,0.048773136049036006
2-3,coactivation_cosine,mean_abs_delta_loss,8,0.2799552046885991,0.42857142857142855,0.9361060477197082,0.030582511974942116
2-3,nestedness,up_delta_loss,8,-0.1975383699380794,-0.11904761904761904,0.5841248527405754,-0.012391887900848227
2-3,nestedness,down_delta_loss,8,-0.2191010508751526,-0.023809523809523808,0.5841248527405754,0.048773136049036006
2-3,nestedness,mean_abs_delta_loss,8,-0.07177679460043099,-0.11904761904761904,0.5841248527405754,0.030582511974942116
2-3,spearman,up_delta_loss,8,-0.02584997268079359,0.0,0.6947954446077347,-0.012391887900848227
2-3,spearman,down_delta_loss,8,-0.5701904524926672,-0.7857142857142857,0.6947954446077347,0.048773136049036006
2-3,spearman,mean_abs_delta_loss,8,-0.40327283407267994,-0.40476190476190477,0.6947954446077347,0.030582511974942116
2-3,top1_agreement,up_delta_loss,8,-0.7460423309198113,-0.6190476190476191,0.44462706550719244,-0.012391887900848227
2-3,top1_agreement,down_delta_loss,8,0.38464965888431724,0.07142857142857142,0.44462706550719244,0.048773136049036006
2-3,top1_agreement,mean_abs_delta_loss,8,0.610576281358202,0.4523809523809524,0.44462706550719244,0.030582511974942116
2-3,top_pair_overlap,up_delta_loss,8,-0.10251032949115717,0.0,0.18075980392156862,-0.012391887900848227
2-3,top_pair_overlap,down_delta_loss,8,-0.250669133695087,-0.30037570459305535,0.18075980392156862,0.048773136049036006
2-3,top_pair_overlap,mean_abs_delta_loss,8,-0.13687385417993672,-0.15018785229652767,0.18075980392156862,0.030582511974942116
2-4,coactivation_cosine,up_delta_loss,8,0.3053244606506851,0.5476190476190477,0.930756159546297,-0.005105679086039927
2-4,coactivation_cosine,down_delta_loss,8,0.007480822129396907,-0.11904761904761904,0.930756159546297,0.12317873856851033
