pair,metric_name,target,n,pearson,spearman,mean_metric,mean_target
2-6,nestedness,up_delta_loss,3,0.9702316082717725,1.0,0.7526035207919973,0.030218001159410646
2-6,nestedness,down_delta_loss,3,-0.11651769864673052,-0.5,0.7526035207919973,0.28642017098646316
2-6,nestedness,mean_abs_delta_loss,3,0.15940057643064584,0.5,0.7526035207919973,0.1583190860729369
2-6,spearman,up_delta_loss,3,0.3202268730065698,0.5,0.681278924147288,0.030218001159410646
2-6,spearman,down_delta_loss,3,-0.8987890592609852,-1.0,0.681278924147288,0.28642017098646316
2-6,spearman,mean_abs_delta_loss,3,-0.7447318449346786,-0.5,0.681278924147288,0.1583190860729369
2-6,top1_agreement,up_delta_loss,3,0.8141526131636254,1.0,0.4122424251818783,0.030218001159410646
2-6,top1_agreement,down_delta_loss,3,-0.47212515774277536,-0.5,0.4122424251818783,0.28642017098646316
2-6,top1_agreement,mean_abs_delta_loss,3,-0.21318483287393386,0.5,0.4122424251818783,0.1583190860729369
2-6,top_pair_overlap,up_delta_loss,3,0.6986809972861133,0.5,0.11340442609792456,0.030218001159410646
2-6,top_pair_overlap,down_delta_loss,3,0.7986641868886944,0.5,0.11340442609792456,0.28642017098646316
2-6,top_pair_overlap,mean_abs_delta_loss,3,0.9327397872668861,1.0,0.11340442609792456,0.1583190860729369
2-7,coactivation_cosine,up_delta_loss,3,0.9016989900436069,1.0,0.921964511326693,0.05771241372539885
2-7,coactivation_cosine,down_delta_loss,3,-0.05477624986172748,0.5,0.921964511326693,0.34122228906268165
2-7,coactivation_cosine,mean_abs_delta_loss,3,0.1133434215218419,0.5,0.921964511326693,0.19946735139404023
2-7,nestedness,up_delta_loss,3,0.9945959757751864,1.0,0.7873134713955027,0.05771241372539885
2-7,nestedness,down_delta_loss,3,0.28432368150850623,0.5,0.7873134713955027,0.34122228906268165
2-7,nestedness,mean_abs_delta_loss,3,0.44098164744759794,0.5,0.7873134713955027,0.19946735139404023
2-7,spearman,up_delta_loss,3,0.4853786428018202,0.5,0.6753699580828348,0.05771241372539885
2-7,spearman,down_delta_loss,3,-0.6223102056436226,-0.5,0.6753699580828348,0.34122228906268165
2-7,spearman,mean_abs_delta_loss,3,-0.4823183979918537,-0.5,0.6753699580828348,0.19946735139404023
2-7,top1_agreement,up_delta_loss,3,0.9850621952662663,1.0,0.4026705625826719,0.05771241372539885
2-7,top1_agreement,down_delta_loss,3,0.21749573505687156,0.5,0.4026705625826719,0.34122228906268165
2-7,top1_agreement,mean_abs_delta_loss,3,0.3780038750473355,0.5,0.4026705625826719,0.19946735139404023
2-7,top_pair_overlap,up_delta_loss,3,0.031013449943753768,0.0,0.07407407407407407,0.05771241372539885
2-7,top_pair_overlap,down_delta_loss,3,-0.9117268660258792,-0.8660254037844387,0.07407407407407407,0.34122228906268165
2-7,top_pair_overlap,mean_abs_delta_loss,3,-0.8299829665306696,-0.8660254037844387,0.07407407407407407,0.19946735139404023
2-8,coactivation_cosine,up_delta_loss,3,0.8682218703445731,0.5,0.9233586102319641,0.08689098296657444
2-8,coactivation_cosine,down_delta_loss,3,0.23544764194954476,0.5,0.9233586102319641,0.43584887754349494
2-8,coactivation_cosine,mean_abs_delta_loss,3,0.3046697290718922,0.5,0.9233586102319641,0.26136993025503463
2-8,nestedness,up_delta_loss,3,0.875002674119904,1.0,0.8199456431878307,0.08689098296657444
2-8,nestedness,down_delta_loss,3,-0.708143117926821,-0.5,0.8199456431878307,0.43584887754349494
2-8,nestedness,mean_abs_delta_loss,3,-0.6555814133035897,-0.5,0.8199456431878307,0.26136993025503463
2-8,spearman,up_delta_loss,3,0.19019672837442425,0.5,0.6739281813303629,0.08689098296657444
2-8,spearman,down_delta_loss,3,0.8902637490409601,0.5,0.6739281813303629,0.43584887754349494
2-8,spearman,mean_abs_delta_loss,3,0.9206867816890699,0.5,0.6739281813303629,0.26136993025503463
2-8,top1_agreement,up_delta_loss,3,0.13531537797460308,0.5,0.40079106729497355,0.08689098296657444
2-8,top1_agreement,down_delta_loss,3,-0.9893931777644706,-1.0,0.40079106729497355,0.43584887754349494
2-8,top1_agreement,mean_abs_delta_loss,3,-0.997273178758762,-1.0,0.40079106729497355,0.26136993025503463
2-8,top_pair_overlap,up_delta_loss,3,nan,nan,0.05263157894736842,0.08689098296657444
2-8,top_pair_overlap,down_delta_loss,3,nan,nan,0.05263157894736842,0.43584887754349494
2-8,top_pair_overlap,mean_abs_delta_loss,3,nan,nan,0.05263157894736842,0.26136993025503463
3-4,coactivation_cosine,up_delta_loss,3,0.9991096810462473,1.0,0.9703259747741525,-0.010133283242346747
3-4,coactivation_cosine,down_delta_loss,3,-0.26196949216597126,-0.5,0.9703259747741525,0.028855985828808366
3-4,coactivation_cosine,mean_abs_delta_loss,3,-0.7574363656490998,-1.0,0.9703259747741525,0.019494634535577555
3-4,nestedness,up_delta_loss,3,0.9825187225174593,0.5,0.663371844686949,-0.010133283242346747
3-4,nestedness,down_delta_loss,3,-0.11971906239873699,0.5,0.663371844686949,0.028855985828808366
3-4,nestedness,mean_abs_delta_loss,3,-0.6551054206051274,-0.5,0.663371844686949,0.019494634535577555
3-4,spearman,up_delta_loss,3,0.9969382301003267,1.0,0.7662771344184875,-0.010133283242346747
3-4,spearman,down_delta_loss,3,-0.37605600364805797,-0.5,0.7662771344184875,0.028855985828808366
3-4,spearman,mean_abs_delta_loss,3,-0.8304145917960765,-1.0,0.7662771344184875,0.019494634535577555
3-4,top1_agreement,up_delta_loss,3,0.9495570148515035,1.0,0.5161261987433862,-0.010133283242346747
3-4,top1_agreement,down_delta_loss,3,-0.5861017760685939,-0.5,0.5161261987433862,0.028855985828808366
3-4,top1_agreement,mean_abs_delta_loss,3,-0.9392897452073509,-1.0,0.5161261987433862,0.019494634535577555
3-4,top_pair_overlap,up_delta_loss,3,-0.7553721690785858,-0.5,0.18747850017199863,-0.010133283242346747
3-4,top_pair_overlap,down_delta_loss,3,-0.3961420392804128,-0.5,0.18747850017199863,0.028855985828808366
3-4,top_pair_overlap,mean_abs_delta_loss,3,0.1859158933440222,0.5,0.18747850017199863,0.019494634535577555
3-5,coactivation_cosine,up_delta_loss,3,0.9140568337939449,0.5,0.969522931642563,-0.005060471239544099
3-5,coactivation_cosine,down_delta_loss,3,-0.8401056632353863,-1.0,0.969522931642563,0.04346887956536005
3-5,coactivation_cosine,mean_abs_delta_loss,3,-0.9828029499555636,-1.0,0.969522931642563,0.02452956553962496
3-5,nestedness,up_delta_loss,3,0.43992365606612555,-0.5,0.7313462783840388,-0.005060471239544099
3-5,nestedness,down_delta_loss,3,-0.9922791959236753,-0.5,0.7313462783840388,0.04346887956536005
3-5,nestedness,mean_abs_delta_loss,3,-0.8717960860421968,-0.5,0.7313462783840388,0.02452956553962496
3-5,spearman,up_delta_loss,3,0.9682872237387075,1.0,0.7670719027519226,-0.005060471239544099
3-5,spearman,down_delta_loss,3,-0.3215285981142912,-0.5,0.7670719027519226,0.04346887956536005
3-5,spearman,mean_abs_delta_loss,3,-0.6555709216619211,-0.5,0.7670719027519226,0.02452956553962496
3-5,top1_agreement,up_delta_loss,3,0.7383342992911497,1.0,0.5058012462797619,-0.005060471239544099
3-5,top1_agreement,down_delta_loss,3,0.15965491440501214,-0.5,0.5058012462797619,0.04346887956536005
3-5,top1_agreement,mean_abs_delta_loss,3,-0.22530296822556933,-0.5,0.5058012462797619,0.02452956553962496
3-5,top_pair_overlap,up_delta_loss,3,nan,nan,0.1111111111111111,-0.005060471239544099
3-5,top_pair_overlap,down_delta_loss,3,nan,nan,0.1111111111111111,0.04346887956536005
3-5,top_pair_overlap,mean_abs_delta_loss,3,nan,nan,0.1111111111111111,0.02452956553962496
3-6,coactivation_cosine,up_delta_loss,3,0.9926233359541712,1.0,0.9649098998411816,0.01107865240838792
3-6,coactivation_cosine,down_delta_loss,3,-0.8912498611228533,-1.0,0.9649098998411816,0.09546260819548652
3-6,coactivation_cosine,mean_abs_delta_loss,3,-0.8404828995654153,-1.0,0.9649098998411816,0.05327063030193722
3-6,nestedness,up_delta_loss,3,-0.7487658159373999,-1.0,0.7715063347387566,0.01107865240838792
3-6,nestedness,down_delta_loss,3,0.991253525947129,1.0,0.7715063347387566,0.09546260819548652
3-6,nestedness,mean_abs_delta_loss,3,0.9995368112133947,1.0,0.7715063347387566,0.05327063030193722
3-6,spearman,up_delta_loss,3,0.9974936964229343,1.0,0.7549779415130615,0.01107865240838792
3-6,spearman,down_delta_loss,3,-0.7881153203197956,-1.0,0.7549779415130615,0.09546260819548652
3-6,spearman,mean_abs_delta_loss,3,-0.7213995824989248,-1.0,0.7549779415130615,0.05327063030193722
3-6,top1_agreement,up_delta_loss,3,0.38125561727127744,0.5,0.48779296875,0.01107865240838792
3-6,top1_agreement,down_delta_loss,3,-0.832383566268394,-0.5,0.48779296875,0.09546260819548652
3-6,top1_agreement,mean_abs_delta_loss,3,-0.8844503002582425,-0.5,0.48779296875,0.05327063030193722
3-6,top_pair_overlap,up_delta_loss,3,-0.21804329978501283,0.0,0.1328976034858388,0.01107865240838792
3-6,top_pair_overlap,down_delta_loss,3,-0.36388141741625624,0.0,0.1328976034858388,0.09546260819548652
3-6,top_pair_overlap,mean_abs_delta_loss,3,-0.4567616311543687,0.0,0.1328976034858388,0.05327063030193722
3-7,coactivation_cosine,up_delta_loss,3,-0.9734825613832463,-1.0,0.9632659533439817,0.034554614434166554
3-7,coactivation_cosine,down_delta_loss,3,-0.6756021572695604,-0.5,0.9632659533439817,0.12606486867344566
3-7,coactivation_cosine,mean_abs_delta_loss,3,-0.7362254211665543,-0.5,0.9632659533439817,0.0803097415538061
3-7,nestedness,up_delta_loss,3,0.2528105085518628,0.5,0.8059086337081127,0.034554614434166554
3-7,nestedness,down_delta_loss,3,0.7537791202953783,1.0,0.8059086337081127,0.12606486867344566
3-7,nestedness,mean_abs_delta_loss,3,0.6947697290515016,1.0,0.8059086337081127,0.0803097415538061
3-7,spearman,up_delta_loss,3,-0.30582853949665323,-0.5,0.7472382187843323,0.034554614434166554
3-7,spearman,down_delta_loss,3,0.28346141914541806,0.5,0.7472382187843323,0.12606486867344566
3-7,spearman,mean_abs_delta_loss,3,0.20034212917012362,0.5,0.7472382187843323,0.0803097415538061
3-7,top1_agreement,up_delta_loss,3,-0.5517640206803416,-0.5,0.4774486400462963,0.034554614434166554
3-7,top1_agreement,down_delta_loss,3,-0.9256266334179993,-1.0,0.4774486400462963,0.12606486867344566
3-7,top1_agreement,mean_abs_delta_loss,3,-0.889839622278082,-1.0,0.4774486400462963,0.0803097415538061
3-7,top_pair_overlap,up_delta_loss,3,-0.9321230180447093,-0.8660254037844387,0.09161793372319688,0.034554614434166554
3-7,top_pair_overlap,down_delta_loss,3,-0.9742004522639416,-0.8660254037844387,0.09161793372319688,0.12606486867344566
3-7,top_pair_overlap,mean_abs_delta_loss,3,-0.9899418588761094,-0.8660254037844387,0.09161793372319688,0.0803097415538061
3-8,coactivation_cosine,up_delta_loss,3,-0.9253429824562481,-1.0,0.9641346794239641,0.06288523380718535
3-8,coactivation_cosine,down_delta_loss,3,0.9990356721081529,1.0,0.9641346794239641,0.1603804098235236
3-8,coactivation_cosine,mean_abs_delta_loss,3,0.9693126677756355,1.0,0.9641346794239641,0.11163282181535449
3-8,nestedness,up_delta_loss,3,0.49901272538800145,0.5,0.8349872030698853,0.06288523380718535
3-8,nestedness,down_delta_loss,3,-0.0895619063645393,-0.5,0.8349872030698853,0.1603804098235236
3-8,nestedness,mean_abs_delta_loss,3,0.1145231611652008,-0.5,0.8349872030698853,0.11163282181535449
3-8,spearman,up_delta_loss,3,0.1875386767780152,0.5,0.7420841058095297,0.06288523380718535
3-8,spearman,down_delta_loss,3,0.2417037787076475,-0.5,0.7420841058095297,0.1603804098235236
