pair,layer_id,source_rank,mean_target_rank,mean_absolute_displacement,count
1-2,2,16,16.111999834656086,6.775958994708994,96768
1-2,2,17,16.53204571759259,6.740523726851852,96768
1-2,2,18,17.08080150462963,6.742321841931217,96768
1-2,2,19,17.55285838293651,6.873956266534392,96768
1-2,2,20,18.099888392857142,6.797805059523809,96768
1-2,2,21,18.70253596230159,6.7439339451058204,96768
1-2,2,22,19.32676091269841,6.660714285714286,96768
1-2,2,23,19.813078703703702,6.701078869047619,96768
1-2,2,24,20.364562665343914,6.650421626984127,96768
1-2,2,25,20.99002769510582,6.587394593253968,96768
1-2,2,26,21.597387566137566,6.574136078042328,96768
1-2,2,27,22.192387979497354,6.538370122354498,96768
1-2,2,28,23.024935929232804,6.310691550925926,96768
1-2,2,29,23.66397982804233,6.303530092592593,96768
1-2,2,30,24.714678406084655,5.882316468253968,96768
1-2,2,31,25.941457919973544,5.3681072255291005,96768
1-2,2,32,27.407428075396826,4.592571924603175,96768
1-2,3,1,7.420769262566138,6.420769262566138,96768
1-2,3,2,8.745670056216932,6.990627066798941,96768
1-2,3,3,9.689391121031745,7.238560267857143,96768
1-2,3,4,10.523571841931217,7.409195188492063,96768
1-2,3,5,11.197027943121693,7.4346271494708995,96768
1-2,3,6,11.727936921296296,7.411964699074074,96768
1-2,3,7,12.185557208994709,7.278604497354498,96768
1-2,3,8,12.834459738756614,7.3823681382275135,96768
1-2,3,9,13.342675264550264,7.324776785714286,96768
1-2,3,10,13.63888888888889,7.235222387566138,96768
1-2,3,11,13.953249007936508,7.149243551587301,96768
1-2,3,12,14.603928984788359,7.20497478505291,96768
1-2,3,13,14.999049272486772,7.206121858465608,96768
1-2,3,14,15.390469990079366,7.205470816798941,96768
1-2,3,15,15.904131531084657,7.120732060185185,96768
1-2,3,16,16.34265459656085,7.126240079365079,96768
1-2,3,17,16.575004133597883,7.140046296296297,96768
1-2,3,18,17.10199652777778,7.184069113756614,96768
1-2,3,19,17.443803736772487,7.181609623015873,96768
1-2,3,20,17.898075810185187,7.2239893353174605,96768
1-2,3,21,18.301246279761905,7.307488012566138,96768
1-2,3,22,18.74515335648148,7.352089533730159,96768
1-2,3,23,19.20446841931217,7.330460482804233,96768
1-2,3,24,19.623728918650794,7.348410631613756,96768
1-2,3,25,20.1652095734127,7.413907490079365,96768
1-2,3,26,20.69160259589947,7.449497767857143,96768
1-2,3,27,21.313337053571427,7.376374421296297,96768
1-2,3,28,21.999100942460316,7.272683118386244,96768
1-2,3,29,22.666201636904763,7.2309751157407405,96768
1-2,3,30,23.37921626984127,7.151703042328043,96768
1-2,3,31,24.39757977843915,6.852192873677248,96768
1-2,3,32,25.994843336640212,6.005156663359788,96768
1-2,4,1,8.19643890542328,7.19643890542328,96768
1-2,4,2,9.66108630952381,7.880973048941799,96768
1-2,4,3,10.478133267195767,7.953145667989418,96768
1-2,4,4,11.288587136243386,8.087818287037036,96768
1-2,4,5,11.807798032407407,7.992321841931217,96768
1-2,4,6,12.32647156084656,7.930493551587301,96768
1-2,4,7,12.788597470238095,7.819992146164021,96768
1-2,4,8,13.215174437830688,7.735305059523809,96768
1-2,4,9,13.72163318452381,7.672071345899471,96768
1-2,4,10,13.987619874338625,7.529844576719577,96768
1-2,4,11,14.392402447089948,7.499049272486772,96768
1-2,4,12,14.840029761904763,7.517051091269841,96768
1-2,4,13,15.259682953042327,7.434224123677248,96768
1-2,4,14,15.490151703042327,7.42804439484127,96768
1-2,4,15,16.01664806547619,7.370814732142857,96768
1-2,4,16,16.36214451058201,7.331865906084656,96768
1-2,4,17,16.657314401455025,7.389229910714286,96768
1-2,4,18,17.037491732804234,7.39463458994709,96768
1-2,4,19,17.41609829695767,7.391730737433862,96768
1-2,4,20,17.724630042989418,7.3737909226190474,96768
1-2,4,21,17.974754050925927,7.480995783730159,96768
1-2,4,22,18.517640128968253,7.493747933201059,96768
1-2,4,23,18.851800181878307,7.661055307539683,96768
1-2,4,24,19.362402860449734,7.665974289021164,96768
1-2,4,25,19.618985615079364,7.844969411375661,96768
1-2,4,26,20.197792658730158,7.850859788359788,96768
1-2,4,27,20.61511036706349,7.965598131613756,96768
1-2,4,28,21.31127025462963,7.872757523148148,96768
1-2,4,29,21.970868468915345,7.868272569444445,96768
1-2,4,30,22.591910548941797,7.887194113756614,96768
1-2,4,31,23.379133597883598,7.8295717592592595,96768
1-2,4,32,24.940197172619047,7.0598028273809526,96768
1-2,5,1,8.248129546957673,7.248129546957672,96768
1-2,5,2,9.730892443783068,7.955057457010582,96768
1-2,5,3,10.702577298280424,8.190445188492063,96768
1-2,5,4,11.292007688492063,8.105396412037036,96768
1-2,5,5,11.867683531746032,8.073102678571429,96768
1-2,5,6,12.41047660383598,7.999989666005291,96768
1-2,5,7,12.877015128968255,7.858682622354498,96768
1-2,5,8,13.228288277116402,7.724526703042328,96768
1-2,5,9,13.705780836640212,7.707103587962963,96768
1-2,5,10,14.096798528439153,7.597728587962963,96768
1-2,5,11,14.45178158068783,7.5106853505291005,96768
1-2,5,12,14.924706514550264,7.494770998677248,96768
1-2,5,13,15.147972470238095,7.422608713624339,96768
1-2,5,14,15.720041749338625,7.439267113095238,96768
1-2,5,15,15.991174768518519,7.353484623015873,96768
1-2,5,16,16.319940476190474,7.3192791005291005,96768
1-2,5,17,16.665571263227513,7.393311838624339,96768
1-2,5,18,17.030206266534393,7.433376736111111,96768
1-2,5,19,17.31076388888889,7.3998842592592595,96768
1-2,5,20,17.569258432539684,7.459346064814815,96768
1-2,5,21,18.074177414021165,7.5,96768
1-2,5,22,18.614883019179896,7.49846023478836,96768
1-2,5,23,18.85987103174603,7.5735367063492065,96768
1-2,5,24,19.225983796296298,7.700706845238095,96768
1-2,5,25,19.719514715608465,7.749710648148148,96768
1-2,5,26,20.121434771825395,7.880425347222222,96768
1-2,5,27,20.56504216269841,8.002542162698413,96768
1-2,5,28,21.131128058862434,8.055503885582011,96768
1-2,5,29,21.72931134259259,8.085462136243386,96768
1-2,5,30,22.442584325396826,8.045634920634921,96768
1-2,5,31,23.3195064484127,7.899326223544974,96768
1-2,5,32,24.905495618386244,7.094504381613756,96768
1-2,6,1,8.427496693121693,7.427496693121693,96768
1-2,6,2,9.695684523809524,7.912636408730159,96768
1-2,6,3,10.551969659391535,8.031281001984127,96768
1-2,6,4,11.175037202380953,8.029100529100528,96768
1-2,6,5,11.88722511574074,8.052135003306878,96768
1-2,6,6,12.337539269179894,7.9279410548941796,96768
1-2,6,7,12.697864996693122,7.741205770502646,96768
1-2,6,8,13.164610201719576,7.655247602513228,96768
1-2,6,9,13.66931216931217,7.680638227513228,96768
1-2,6,10,13.969008349867725,7.519045552248677,96768
1-2,6,11,14.435164517195767,7.469638723544974,96768
1-2,6,12,14.875630373677248,7.459005042989418,96768
1-2,6,13,15.00155009920635,7.304046792328043,96768
1-2,6,14,15.466631531084657,7.317491319444445,96768
1-2,6,15,15.755260003306878,7.280722966269841,96768
1-2,6,16,16.256097056878307,7.37541335978836,96768
1-2,6,17,16.53711970899471,7.247065145502646,96768
1-2,6,18,16.839089368386244,7.291821676587301,96768
1-2,6,19,17.264157572751323,7.353753306878307,96768
1-2,6,20,17.620546048280424,7.452825314153439,96768
1-2,6,21,17.996414103835978,7.529007523148148,96768
1-2,6,22,18.31458746693122,7.580625826719577,96768
1-2,6,23,18.81125992063492,7.573268022486772,96768
1-2,6,24,19.29187334656085,7.623429232804233,96768
1-2,6,25,19.733083250661377,7.683996775793651,96768
1-2,6,26,20.160176917989418,7.846767526455026,96768
1-2,6,27,20.87992931547619,7.704106729497354,96768
1-2,6,28,21.48243220899471,7.771804728835979,96768
1-2,6,29,22.001911789021165,7.851159474206349,96768
1-2,6,30,22.793795469576718,7.709408068783069,96768
1-2,6,31,23.723007605820104,7.505725033068783,96768
1-2,6,32,25.18453414351852,6.815465856481482,96768
1-2,7,1,7.258969907407407,6.258969907407407,96768
1-2,7,2,8.618716931216932,6.8803530092592595,96768
1-2,7,3,9.582206927910052,7.137101107804233,96768
1-2,7,4,10.337952628968255,7.235832093253968,96768
1-2,7,5,10.990833746693122,7.281508349867725,96768
1-2,7,6,11.680080191798941,7.31712962962963,96768
1-2,7,7,12.219504381613756,7.282004381613756,96768
1-2,7,8,12.649811921296296,7.178850446428571,96768
1-2,7,9,13.13888888888889,7.126405423280423,96768
1-2,7,10,13.620380704365079,7.105995783730159,96768
1-2,7,11,13.874772652116402,7.048549107142857,96768
1-2,7,12,14.34539310515873,7.027994791666667,96768
1-2,7,13,14.762555803571429,7.0854311342592595,96768
1-2,7,14,15.05982349537037,6.9916811342592595,96768
1-2,7,15,15.670211226851851,6.998232886904762,96768
1-2,7,16,16.051163607804234,6.9934585813492065,96768
1-2,7,17,16.418960813492063,6.964471726190476,96768
1-2,7,18,16.908905836640212,7.011646412037037,96768
1-2,7,19,17.377283812830687,7.002180472883598,96768
1-2,7,20,17.80920345568783,7.044136491402116,96768
1-2,7,21,18.222118882275133,7.120515046296297,96768
1-2,7,22,18.605489417989418,7.120618386243386,96768
1-2,7,23,19.097087880291006,7.1826740244708995,96768
1-2,7,24,19.614676339285715,7.230809771825397,96768
1-2,7,25,20.145729993386244,7.248718584656085,96768
1-2,7,26,20.820705191798943,7.13630539021164,96768
1-2,7,27,21.649863591269842,7.017650462962963,96768
1-2,7,28,22.29831142526455,6.949125744047619,96768
1-2,7,29,23.028242807539684,6.842664930555555,96768
1-2,7,30,24.083622685185187,6.489976025132275,96768
1-2,7,31,25.16591228505291,6.093863673941799,96768
1-2,7,32,26.892619460978835,5.107380539021164,96768
1-3,-1,1,6.622057395006614,5.622057395006614,774144
1-3,-1,2,8.052791211970899,6.326231295469577,774144
1-3,-1,3,9.037675161210318,6.610658998842593,774144
1-3,-1,4,9.777646019345237,6.699270419973545,774144
1-3,-1,5,10.472857762896826,6.770497478505291,774144
1-3,-1,6,11.183336691881614,6.853062220982143,774144
1-3,-1,7,11.760859736689815,6.840103391617063,774144
1-3,-1,8,12.283387845155424,6.815989014963624,774144
1-3,-1,9,12.861944289434524,6.853010551008598,774144
1-3,-1,10,13.297952318948413,6.775594721395502,774144
1-3,-1,11,13.790691395916005,6.75626369254299,774144
1-3,-1,12,14.36912254050926,6.787189463458994,774144
1-3,-1,13,14.773911572007275,6.74957759796627,774144
1-3,-1,14,15.189698557374339,6.742099661044974,774144
1-3,-1,15,15.750255766369047,6.733287347056878,774144
1-3,-1,16,16.234570054150133,6.730079933449074,774144
1-3,-1,17,16.617908296130953,6.743378492890212,774144
1-3,-1,18,17.078719204695766,6.759551194609788,774144
1-3,-1,19,17.56894970444775,6.759304470486111,774144
1-3,-1,20,18.02779586226852,6.7717401413690474,774144
1-3,-1,21,18.555480634093914,6.772835544808201,774144
1-3,-1,22,19.039102544229497,6.799927403687169,774144
1-3,-1,23,19.5991947234623,6.764556723296957,774144
1-3,-1,24,20.10246414103836,6.8047055844907405,774144
1-3,-1,25,20.67258804563492,6.812236483134921,774144
1-3,-1,26,21.24044105489418,6.820924789186508,774144
1-3,-1,27,21.902059565145503,6.747488839285714,774144
1-3,-1,28,22.605070891203702,6.67983734292328,774144
1-3,-1,29,23.33874705481151,6.569866846478175,774144
1-3,-1,30,24.223955749834655,6.354347511574074,774144
1-3,-1,31,25.206903366815474,6.063803375082672,774144
1-3,-1,32,26.76186084242725,5.238139157572752,774144
1-3,0,1,2.921719990079365,1.9217199900793651,96768
1-3,0,2,4.288700810185185,2.685298859126984,96768
1-3,0,3,5.403180803571429,3.1373904596560847,96768
1-3,0,4,6.300068204365079,3.3888992228835977,96768
1-3,0,5,7.297722387566138,3.7549809854497354,96768
1-3,0,6,8.256562086640212,3.9694630456349205,96768
1-3,0,7,9.050874255952381,4.15706638558201,96768
1-3,0,8,9.85442501653439,4.254102595899471,96768
1-3,0,9,10.680658895502646,4.47379298941799,96768
1-3,0,10,11.334873098544973,4.490089699074074,96768
1-3,0,11,12.076585234788359,4.626932457010582,96768
1-3,0,12,12.90727306547619,4.694020750661376,96768
1-3,0,13,13.774997933201059,4.771112351190476,96768
1-3,0,14,14.384372933201059,4.778490823412699,96768
1-3,0,15,15.177569031084657,4.850870122354498,96768
1-3,0,16,15.995546048280424,4.785724619708994,96768
1-3,0,17,16.724206349206348,4.825272817460317,96768
1-3,0,18,17.435825892857142,4.8005745701058204,96768
1-3,0,19,18.111886160714285,4.7951905588624335,96768
1-3,0,20,18.98784722222222,4.713004298941799,96768
1-3,0,21,19.840195105820104,4.629567625661376,96768
1-3,0,22,20.584242724867725,4.565889550264551,96768
1-3,0,23,21.434348131613756,4.417131696428571,96768
1-3,0,24,22.311094576719576,4.283730158730159,96768
1-3,0,25,23.183066716269842,4.137679811507937,96768
1-3,0,26,24.096829530423282,3.9462425595238093,96768
1-3,0,27,24.88413525132275,3.779410548941799,96768
1-3,0,28,25.920490244708994,3.4387814153439153,96768
1-3,0,29,26.951326884920636,3.117724867724868,96768
1-3,0,30,28.027591765873016,2.7139963624338623,96768
1-3,0,31,29.199032738095237,2.180142195767196,96768
1-3,0,32,30.602750909391535,1.3972490906084656,96768
1-3,1,1,4.264043898809524,3.2640438988095237,96768
1-3,1,2,5.6833870701058204,4.019820601851852,96768
1-3,1,3,6.833343667328043,4.5463686342592595,96768
1-3,1,4,7.785714285714286,4.853153935185185,96768
1-3,1,5,8.496465773809524,4.984188988095238,96768
1-3,1,6,9.49167080026455,5.286168981481482,96768
1-3,1,7,10.219380373677248,5.419963210978836,96768
1-3,1,8,10.95826099537037,5.56137359457672,96768
1-3,1,9,11.662874090608465,5.729363012566138,96768
1-3,1,10,12.293020419973544,5.740730406746032,96768
1-3,1,11,12.949187748015873,5.749348958333333,96768
1-3,1,12,13.672443369708995,5.942387979497354,96768
1-3,1,13,14.189122437169312,5.8382213128306875,96768
1-3,1,14,14.81672660383598,5.920789930555555,96768
1-3,1,15,15.288866154100528,5.899915261243386,96768
1-3,1,16,16.099444031084655,5.98705150462963,96768
1-3,1,17,16.706690228174605,6.035683283730159,96768
1-3,1,18,17.401062334656086,5.958994708994709,96768
1-3,1,19,17.954540757275133,5.948898396164021,96768
1-3,1,20,18.648385830026456,5.9053302744708995,96768
1-3,1,21,19.281818369708994,5.855706431878307,96768
1-3,1,22,19.848534639550266,5.87664310515873,96768
1-3,1,23,20.72915633267196,5.669033151455026,96768
1-3,1,24,21.242952215608465,5.6959945436507935,96768
1-3,1,25,22.054728835978835,5.460710152116402,96768
1-3,1,26,22.76521164021164,5.429542824074074,96768
1-3,1,27,23.615885416666668,5.193617724867725,96768
1-3,1,28,24.432684358465607,5.0192005621693125,96768
1-3,1,29,25.469535383597883,4.63785548941799,96768
1-3,1,30,26.38065269510582,4.313605737433862,96768
1-3,1,31,27.633174189814813,3.7355220734126986,96768
1-3,1,32,29.131035052910054,2.868964947089947,96768
1-3,2,1,5.841982886904762,4.841982886904762,96768
1-3,2,2,7.248821924603175,5.5479704034391535,96768
1-3,2,3,8.34088748346561,5.95086185515873,96768
1-3,2,4,9.269882605820106,6.20035548941799,96768
1-3,2,5,9.915994957010582,6.289031498015873,96768
1-3,2,6,10.728866980820106,6.511977099867725,96768
1-3,2,7,11.300037202380953,6.501653439153439,96768
1-3,2,8,11.943225033068783,6.62417328042328,96768
1-3,2,9,12.49968998015873,6.600632440476191,96768
1-3,2,10,13.029110863095237,6.625940393518518,96768
1-3,2,11,13.67083126653439,6.624617642195767,96768
1-3,2,12,14.234261326058201,6.660559275793651,96768
1-3,2,13,14.556909308862434,6.666304976851852,96768
1-3,2,14,15.037264384920634,6.62427662037037,96768
1-3,2,15,15.79039558531746,6.710224454365079,96768
1-3,2,16,16.109840029761905,6.670624586640212,96768
1-3,2,17,16.56915509259259,6.659763558201059,96768
1-3,2,18,17.106037119708994,6.779234871031746,96768
1-3,2,19,17.719080687830687,6.665715939153439,96768
1-3,2,20,18.115627066798943,6.690321180555555,96768
1-3,2,21,18.771970072751323,6.686652612433862,96768
1-3,2,22,19.35135582010582,6.606109457671957,96768
1-3,2,23,19.878937251984127,6.605747767857143,96768
1-3,2,24,20.438254381613756,6.5902881117724865,96768
1-3,2,25,21.087043237433864,6.554305142195767,96768
1-3,2,26,21.631810102513228,6.509786292989418,96768
1-3,2,27,22.349165013227513,6.379546957671957,96768
1-3,2,28,23.005466683201057,6.359199322089947,96768
1-3,2,29,23.800626240079364,6.17310474537037,96768
1-3,2,30,24.906642691798943,5.736586474867725,96768
1-3,2,31,26.107080853174605,5.20322833994709,96768
1-3,2,32,27.643745866402117,4.356254133597884,96768
1-3,3,1,7.351583167989418,6.351583167989418,96768
1-3,3,2,8.788835152116402,7.035962301587301,96768
1-3,3,3,9.812923693783068,7.3446697255291005,96768
1-3,3,4,10.560112847222221,7.457144923941799,96768
1-3,3,5,11.259992972883598,7.514829282407407,96768
1-3,3,6,11.72913566468254,7.430462549603175,96768
1-3,3,7,12.240926752645503,7.369068287037037,96768
1-3,3,8,12.817687665343914,7.379960317460317,96768
1-3,3,9,13.372034143518519,7.399481233465608,96768
1-3,3,10,13.605582423941799,7.250196345899471,96768
1-3,3,11,14.040219907407407,7.236400462962963,96768
1-3,3,12,14.649336557539682,7.265531994047619,96768
1-3,3,13,15.013000165343914,7.162987764550264,96768
1-3,3,14,15.35844494047619,7.150028935185185,96768
1-3,3,15,15.959645750661375,7.106491815476191,96768
1-3,3,16,16.320426173941797,7.12377025462963,96768
1-3,3,17,16.526041666666668,7.122974537037037,96768
1-3,3,18,17.028315145502646,7.132936507936508,96768
1-3,3,19,17.43031787367725,7.17310474537037,96768
1-3,3,20,17.865709738756614,7.2282469411375665,96768
1-3,3,21,18.413669808201057,7.226624503968254,96768
1-3,3,22,18.80920345568783,7.24064773478836,96768
1-3,3,23,19.297567377645503,7.267867476851852,96768
1-3,3,24,19.698102678571427,7.337921626984127,96768
1-3,3,25,20.213727678571427,7.406890707671957,96768
1-3,3,26,20.658533812830687,7.452804646164021,96768
1-3,3,27,21.29479786706349,7.377511160714286,96768
1-3,3,28,21.89700107473545,7.376085069444445,96768
1-3,3,29,22.57431175595238,7.300708912037037,96768
1-3,3,30,23.300760582010582,7.230034722222222,96768
1-3,3,31,24.275855654761905,6.969638723544974,96768
1-3,3,32,25.836195849867725,6.163804150132275,96768
1-3,4,1,8.186962632275133,7.186962632275132,96768
1-3,4,2,9.708953373015873,7.928778108465608,96768
1-3,4,3,10.434193121693122,7.942811673280423,96768
1-3,4,4,11.22553943452381,8.051122271825397,96768
1-3,4,5,11.875837053571429,8.048394097222221,96768
1-3,4,6,12.336815889550264,7.952101934523809,96768
1-3,4,7,12.781591021825397,7.794219163359788,96768
1-3,4,8,13.193938078703704,7.708984375,96768
1-3,4,9,13.672433035714286,7.688388723544974,96768
1-3,4,10,14.139085234788359,7.632926173941799,96768
1-3,4,11,14.428685102513228,7.50986896494709,96768
1-3,4,12,14.920738260582011,7.582155257936508,96768
1-3,4,13,15.354704034391535,7.495184358465608,96768
1-3,4,14,15.48890128968254,7.477347883597884,96768
1-3,4,15,16.034308862433864,7.397507440476191,96768
1-3,4,16,16.3386966765873,7.33902736441799,96768
1-3,4,17,16.752645502645503,7.35947833994709,96768
1-3,4,18,17.033595816798943,7.408657820767195,96768
1-3,4,19,17.45003513558201,7.355623759920635,96768
1-3,4,20,17.754753637566136,7.426938657407407,96768
1-3,4,21,18.065755208333332,7.475084738756614,96768
1-3,4,22,18.49668278769841,7.552589699074074,96768
1-3,4,23,18.869977678571427,7.605820105820106,96768
1-3,4,24,19.319268766534393,7.687799685846561,96768
1-3,4,25,19.667059358465607,7.819919808201059,96768
1-3,4,26,20.11123511904762,7.890397652116402,96768
1-3,4,27,20.54449818121693,8.033957506613756,96768
1-3,4,28,21.25380291005291,7.9641617063492065,96768
1-3,4,29,21.82515914351852,7.976242146164021,96768
1-3,4,30,22.565703538359788,7.906063988095238,96768
1-3,4,31,23.280133928571427,7.926235945767195,96768
1-3,4,32,24.888310185185187,7.111689814814815,96768
1-3,5,1,8.336712549603174,7.336712549603175,96768
1-3,5,2,9.941209904100528,8.161923363095237,96768
1-3,5,3,10.849258019179894,8.309864831349206,96768
1-3,5,4,11.338365988756614,8.149088541666666,96768
1-3,5,5,11.86770419973545,8.052166005291005,96768
1-3,5,6,12.552734375,8.131396742724867,96768
1-3,5,7,13.105303406084657,8.050553902116402,96768
1-3,5,8,13.344690393518519,7.858393270502646,96768
1-3,5,9,13.790219907407407,7.799830522486772,96768
1-3,5,10,14.135881696428571,7.664238177910053,96768
1-3,5,11,14.49774718915344,7.5376157407407405,96768
1-3,5,12,15.004453951719576,7.491846478174603,96768
1-3,5,13,15.196428571428571,7.46947337962963,96768
1-3,5,14,15.762307787698413,7.489986359126984,96768
1-3,5,15,16.09743923611111,7.402643435846561,96768
1-3,5,16,16.47974537037037,7.383825231481482,96768
1-3,5,17,16.74210482804233,7.427579365079365,96768
1-3,5,18,17.016327711640212,7.427972056878307,96768
1-3,5,19,17.416780340608465,7.487981564153439,96768
1-3,5,20,17.586082175925927,7.522734788359788,96768
1-3,5,21,18.02249710648148,7.5295655588624335,96768
1-3,5,22,18.39307415674603,7.602709573412699,96768
1-3,5,23,18.845310433201057,7.628916583994709,96768
1-3,5,24,19.18070023148148,7.7506820436507935,96768
1-3,5,25,19.53399884259259,7.92464451058201,96768
1-3,5,26,20.02900752314815,8.003337880291005,96768
1-3,5,27,20.447017609126984,8.087849289021165,96768
1-3,5,28,21.002779844576718,8.169859871031745,96768
1-3,5,29,21.505280671296298,8.262245783730158,96768
1-3,5,30,22.31518683862434,8.18132027116402,96768
1-3,5,31,22.99227017195767,8.221064814814815,96768
