pair,layer_id,rbo_p90,rbo_p95,kendall_tau,mean_absolute_rank_displacement,normalized_footrule_similarity,top1_overlap,top4_overlap,top8_overlap,selected_containment_a,selected_containment_b,selected_jaccard,hypergeometric_calibrated_overlap,empirical_observed_overlap,empirical_null_overlap,empirical_ceiling_overlap,empirical_alignment_headroom,frequency_adjusted_overlap,empirical_ceiling_utilization,empirical_num_samples,selected_union_kendall_tau,common_selected_kendall_tau,common_pairwise_order_agreement,common_selected_exact_order_fraction,full_containment_record_fraction,ordered_containment_record_fraction,contained_exact_order_fraction,common_selected_record_mean_tau,common_selected_valid_record_fraction,common_pair_coverage,num_seeds
1-6,3,0.5011286308229886,0.6535675850147349,0.3728998655913978,7.026983997809193,0.5608135001369253,0.1906001984126984,0.36946356233465605,0.5029800657242064,0.5955997850529101,0.09926663084215166,0.09926663084215166,0.5022766585266584,0.59559978505291,0.4147067256276033,0.5980282738095238,0.18332154818192048,0.3092079950207693,0.9867525561974914,336.0,0.04096356135046611,nan,nan,nan,0.5955997850529101,nan,nan,nan,0.0,nan,3
1-6,4,0.4736083927362791,0.6328280913338359,0.32228859522009407,7.545919105489418,0.5283800559069114,0.1666253306878307,0.3371982473544974,0.46782510747354494,0.552517361111111,0.09208622685185185,0.09208622685185185,0.4492521367521367,0.5525173611111112,0.37755469541540015,0.5559585813492064,0.1784038859338061,0.28121974829283486,0.9805595298193648,336.0,0.013305264235323758,nan,nan,nan,0.552517361111111,nan,nan,nan,0.0,nan,3
1-6,5,0.46121759072029417,0.6232613848925207,0.2997685914398522,7.779833596850199,0.5137604001968626,0.1678137400793651,0.3191189236111111,0.4480045056216931,0.5323660714285714,0.08872767857142856,0.08872767857142856,0.4244505494505495,0.5323660714285714,0.34682601246763484,0.5358486276455027,0.18902261517786786,0.28420330682857603,0.9814673866267835,336.0,0.002243559460821365,nan,nan,nan,0.5323660714285714,nan,nan,nan,0.0,nan,3
1-6,6,0.46025318614845534,0.623630085289037,0.30580910303259407,7.706938889922288,0.518316319379857,0.14849950396825395,0.3192610160383598,0.45331617890211645,0.5257109788359787,0.08761849647266313,0.08761849647266313,0.41625966625966626,0.5257109788359788,0.3364313330237532,0.5302476025132276,0.19381626948947428,0.2852354468987433,0.9765678248023962,336.0,-0.006080916162761403,nan,nan,nan,0.5257109788359787,nan,nan,nan,0.0,nan,3
1-6,7,0.4887618005296428,0.6430177493074115,0.3450455204133065,7.326822916666667,0.5420735677083334,0.18918444113756613,0.3627748842592593,0.47625118840939157,0.584046378968254,0.09734106316137565,0.09734106316137565,0.4880570818070818,0.584046378968254,0.3465170919875042,0.5877252810846562,0.2412081890971518,0.36357710081505507,0.9847264035261647,336.0,0.06448983528596625,nan,nan,nan,0.584046378968254,nan,nan,nan,0.0,nan,3
1-7,-1,0.5327191882076503,0.6758943831922668,0.418517081968246,6.541130994362806,0.5911793128523246,0.2343065372850529,0.41133045014880953,0.5342865797577712,0.6959596664186508,0.09942280948837867,0.09942280948837867,0.6108283730158731,0.6959596664186508,0.4880893290291146,0.6959596664186508,0.2078703373895362,0.40611409546443245,1.0,336.0,0.1300913069944413,nan,nan,nan,0.6959596664186508,nan,nan,nan,0.0,nan,3
1-7,0,0.6981428568335213,0.7948273274371225,0.6688481812836023,3.8817526196676586,0.7573904612707713,0.4417679398148148,0.621520027281746,0.7167813740079364,0.9327566964285715,0.13325095663265307,0.13325095663265304,0.9139285714285714,0.9327566964285715,0.734913247213779,0.9327773644179893,0.19786411720421027,0.7467833686202511,0.9998955713470276,336.0,0.36265998007999495,nan,nan,nan,0.9327566964285715,nan,nan,nan,0.0,nan,3
1-7,1,0.6125333245189586,0.7345459615803668,0.5504668861307124,5.164598575975529,0.6772125890015294,0.31520750661375657,0.514108486276455,0.6279671482308201,0.8423445767195767,0.12033493953136809,0.12033493953136808,0.7982010582010582,0.8423445767195767,0.5985115529663402,0.8425099206349206,0.24399836766858043,0.6069650168963684,0.9992821939738596,336.0,0.22964670532564876,nan,nan,nan,0.8423445767195767,nan,nan,nan,0.0,nan,3
1-7,2,0.5549858795775507,0.6929010115732194,0.46139756069388443,6.101023194651124,0.6186860503343047,0.25132275132275134,0.43485708085317465,0.5630115327380952,0.7485945767195767,0.10694208238851095,0.10694208238851093,0.6782010582010582,0.7485945767195767,0.5306750341241698,0.7494626322751324,0.21878759815096252,0.4645438728537405,0.9960403078149923,336.0,0.15643970261715798,nan,nan,nan,0.7485945767195767,nan,nan,nan,0.0,nan,3
1-7,3,0.5074921580625006,0.6579060900605039,0.3815885154149865,6.947409655051257,0.5657868965592964,0.20090319113756613,0.3785393931878307,0.51011310557209,0.6594018683862434,0.09420026691232047,0.09420026691232046,0.5640343915343915,0.6594018683862434,0.4694425975177305,0.6613239914021163,0.19188139388438588,0.3580440483484926,0.9900059104150306,336.0,0.08602361662257496,nan,nan,nan,0.6594018683862434,nan,nan,nan,0.0,nan,3
