seed,pair,layer_id,top_m,overlap_fraction
0,1-3,1,12,0.6986968832671958
0,1-3,1,13,0.7164701617826618
0,1-3,1,14,0.7321605725623582
0,1-3,1,15,0.7492786871693121
0,1-3,1,16,0.7649274553571429
0,1-3,1,17,0.780671904178338
0,1-3,1,18,0.7947375854276896
0,1-3,1,19,0.8098093541144528
0,1-3,1,20,0.824028087797619
0,1-3,1,21,0.837224820483749
0,1-3,1,22,0.8512073863636364
0,1-3,1,23,0.86425579063147
0,1-3,1,24,0.8785109747023809
0,1-3,1,25,0.8923549107142857
0,1-3,1,26,0.9055357619810744
0,1-3,1,27,0.9188999577454439
0,1-3,1,28,0.9323226686507936
0,1-3,1,29,0.9470828201970444
0,1-3,1,30,0.9623212218915344
0,1-3,1,31,0.9792756736431132
0,1-3,1,32,1.0
0,1-3,2,1,0.21732390873015872
0,1-3,2,2,0.3140500992063492
0,1-3,2,3,0.37861689814814814
0,1-3,2,4,0.4178679935515873
0,1-3,2,5,0.4548797123015873
0,1-3,2,6,0.49215133101851855
0,1-3,2,7,0.5236323696145124
0,1-3,2,8,0.5490025111607143
0,1-3,2,9,0.5748870149911817
0,1-3,2,10,0.5979042658730159
0,1-3,2,11,0.6182866612554112
0,1-3,2,12,0.6374292121362434
0,1-3,2,13,0.6581530448717948
0,1-3,2,14,0.6785825007086168
0,1-3,2,15,0.6972511574074074
0,1-3,2,16,0.7157040550595238
0,1-3,2,17,0.7346959617180205
0,1-3,2,18,0.7522390321869489
0,1-3,2,19,0.7692065450083542
0,1-3,2,20,0.7866071428571428
0,1-3,2,21,0.8020597127739985
0,1-3,2,22,0.8184594268578643
0,1-3,2,23,0.835452251552795
0,1-3,2,24,0.8522316261574074
0,1-3,2,25,0.8687103174603175
0,1-3,2,26,0.8853844722985348
0,1-3,2,27,0.9029867541152263
0,1-3,2,28,0.920613883574263
0,1-3,2,29,0.938245116652983
0,1-3,2,30,0.956619957010582
0,1-3,2,31,0.9762984831029186
0,1-3,2,32,1.0
