seed,train_k,inference_k,checkpoint_step,task_id,task_name,num_tokens,validation_loss
1,4,6,1500,2,math_ko,4608,0.37667134693927234
1,4,6,1500,3,math_en,4608,0.4556346995135148
1,4,6,1500,4,code,4608,0.3958924433423413
1,4,6,1500,5,reasoning,4608,0.33582355702916783
1,4,6,1500,6,translation,4608,0.42198946865068543
1,4,7,1500,0,general_ko,4608,0.4942617755797174
1,4,7,1500,1,general_en,4608,0.3608147017657757
1,4,7,1500,2,math_ko,4608,0.3836098350584507
1,4,7,1500,3,math_en,4608,0.45475204288959503
1,4,7,1500,4,code,4608,0.424148824893766
1,4,7,1500,5,reasoning,4608,0.34017497301101685
1,4,7,1500,6,translation,4608,0.4187053189509445
1,4,8,1500,0,general_ko,4608,0.5035704022480382
1,4,8,1500,1,general_en,4608,0.3647615996499856
1,4,8,1500,2,math_ko,4608,0.39761031336254543
1,4,8,1500,3,math_en,4608,0.45530997920367455
1,4,8,1500,4,code,4608,0.45496876372231376
1,4,8,1500,5,reasoning,4608,0.36166467765967053
1,4,8,1500,6,translation,4608,0.4405730586085055
1,5,1,0,0,general_ko,4608,5.683369451098972
1,5,1,0,1,general_en,4608,5.706041362550524
1,5,1,0,2,math_ko,4608,5.732815702756246
1,5,1,0,3,math_en,4608,5.687069694201152
1,5,1,0,4,code,4608,5.727109273274739
1,5,1,0,5,reasoning,4608,5.739054759343465
1,5,1,0,6,translation,4608,5.721675091319614
1,5,2,0,0,general_ko,4608,5.6862291892369585
1,5,2,0,1,general_en,4608,5.70967177549998
1,5,2,0,2,math_ko,4608,5.730302015940349
1,5,2,0,3,math_en,4608,5.678076611624824
1,5,2,0,4,code,4608,5.713322798411052
1,5,2,0,5,reasoning,4608,5.733044770028856
1,5,2,0,6,translation,4608,5.7377479738659325
1,5,3,0,0,general_ko,4608,5.689780897564358
1,5,3,0,1,general_en,4608,5.705150299602085
1,5,3,0,2,math_ko,4608,5.725323650572035
1,5,3,0,3,math_en,4608,5.681112832493252
1,5,3,0,4,code,4608,5.716409073935615
1,5,3,0,5,reasoning,4608,5.730902949968974
1,5,3,0,6,translation,4608,5.74011034435696
1,5,4,0,0,general_ko,4608,5.690396136707729
1,5,4,0,1,general_en,4608,5.710618442959255
1,5,4,0,2,math_ko,4608,5.725987964206272
1,5,4,0,3,math_en,4608,5.684645215670268
1,5,4,0,4,code,4608,5.715464406543308
1,5,4,0,5,reasoning,4608,5.730710983276367
1,5,4,0,6,translation,4608,5.7386794090271
1,5,5,0,0,general_ko,4608,5.6924110783471
1,5,5,0,1,general_en,4608,5.713702691925897
1,5,5,0,2,math_ko,4608,5.7246820661756725
1,5,5,0,3,math_en,4608,5.684057950973511
1,5,5,0,4,code,4608,5.716301891538832
1,5,5,0,5,reasoning,4608,5.731262154049343
1,5,5,0,6,translation,4608,5.737255255381267
1,5,6,0,0,general_ko,4608,5.693402661217584
1,5,6,0,1,general_en,4608,5.712268299526638
1,5,6,0,2,math_ko,4608,5.723623487684462
1,5,6,0,3,math_en,4608,5.683880607287089
1,5,6,0,4,code,4608,5.717670255237156
1,5,6,0,5,reasoning,4608,5.731749534606934
1,5,6,0,6,translation,4608,5.736871812078688
1,5,7,0,0,general_ko,4608,5.691790620485942
1,5,7,0,1,general_en,4608,5.712709903717041
1,5,7,0,2,math_ko,4608,5.72207232316335
1,5,7,0,3,math_en,4608,5.684070971277025
1,5,7,0,4,code,4608,5.715473373730977
1,5,7,0,5,reasoning,4608,5.730811264779833
1,5,7,0,6,translation,4608,5.737149529986912
1,5,8,0,0,general_ko,4608,5.693258576922947
1,5,8,0,1,general_en,4608,5.7134608957502575
1,5,8,0,2,math_ko,4608,5.720987810028924
1,5,8,0,3,math_en,4608,5.684994101524353
1,5,8,0,4,code,4608,5.716289851400587
1,5,8,0,5,reasoning,4608,5.7307316064834595
1,5,8,0,6,translation,4608,5.735361112488641
1,5,1,1500,0,general_ko,4608,1.5762689875231848
1,5,1,1500,1,general_en,4608,1.7622336198886235
1,5,1,1500,2,math_ko,4608,1.6985784272352855
1,5,1,1500,3,math_en,4608,1.488420695066452
1,5,1,1500,4,code,4608,1.428907146056493
1,5,1,1500,5,reasoning,4608,1.468934439950519
1,5,1,1500,6,translation,4608,1.6130444440576766
1,5,2,1500,0,general_ko,4608,0.6686969060036871
1,5,2,1500,1,general_en,4608,0.7215715762641695
1,5,2,1500,2,math_ko,4608,0.5744936048156686
1,5,2,1500,3,math_en,4608,0.613383116821448
1,5,2,1500,4,code,4608,0.5451337359845638
1,5,2,1500,5,reasoning,4608,0.5199195490115218
1,5,2,1500,6,translation,4608,0.6090599132908715
1,5,3,1500,0,general_ko,4608,0.5164362080395222
1,5,3,1500,1,general_en,4608,0.4897940080198977
1,5,3,1500,2,math_ko,4608,0.4156115348968241
1,5,3,1500,3,math_en,4608,0.514292790244023
1,5,3,1500,4,code,4608,0.40739134864674675
1,5,3,1500,5,reasoning,4608,0.38686899923615986
1,5,3,1500,6,translation,4608,0.46326468222671086
1,5,4,1500,0,general_ko,4608,0.48100343098243076
1,5,4,1500,1,general_en,4608,0.45895959105756545
1,5,4,1500,2,math_ko,4608,0.38745789643790984
1,5,4,1500,3,math_en,4608,0.4896550447576576
1,5,4,1500,4,code,4608,0.3819057568907738
1,5,4,1500,5,reasoning,4608,0.3522377378410763
1,5,4,1500,6,translation,4608,0.42858659889962936
1,5,5,1500,0,general_ko,4608,0.47359273044599426
1,5,5,1500,1,general_en,4608,0.44208017778065467
1,5,5,1500,2,math_ko,4608,0.37202783756785923
1,5,5,1500,3,math_en,4608,0.46431754488084054
1,5,5,1500,4,code,4608,0.3711510996023814
1,5,5,1500,5,reasoning,4608,0.34448838813437355
1,5,5,1500,6,translation,4608,0.4291228676835696
1,5,6,1500,0,general_ko,4608,0.4565257550113731
1,5,6,1500,1,general_en,4608,0.4397851878570186
1,5,6,1500,2,math_ko,4608,0.37540897727012634
1,5,6,1500,3,math_en,4608,0.44496409388052094
1,5,6,1500,4,code,4608,0.36814836661020917
1,5,6,1500,5,reasoning,4608,0.3401741426852014
1,5,6,1500,6,translation,4608,0.4255608924561077
1,5,7,1500,0,general_ko,4608,0.4527767722805341
1,5,7,1500,1,general_en,4608,0.4352616315914525
1,5,7,1500,2,math_ko,4608,0.3787136736015479
1,5,7,1500,3,math_en,4608,0.43995000256432426
1,5,7,1500,4,code,4608,0.38007236768802005
1,5,7,1500,5,reasoning,4608,0.3485082627998458
1,5,7,1500,6,translation,4608,0.43671996063656277
1,5,8,1500,0,general_ko,4608,0.45160676621728474
1,5,8,1500,1,general_en,4608,0.43429643246862626
1,5,8,1500,2,math_ko,4608,0.3868889816933208
1,5,8,1500,3,math_en,4608,0.44055061414837837
1,5,8,1500,4,code,4608,0.3903007556994756
1,5,8,1500,5,reasoning,4608,0.3573603754242261
1,5,8,1500,6,translation,4608,0.4372004353337818
1,6,1,0,0,general_ko,4608,5.683369451098972
1,6,1,0,1,general_en,4608,5.706041362550524
1,6,1,0,2,math_ko,4608,5.732815702756246
1,6,1,0,3,math_en,4608,5.687069694201152
1,6,1,0,4,code,4608,5.727109273274739
1,6,1,0,5,reasoning,4608,5.739054759343465
1,6,1,0,6,translation,4608,5.721675091319614
1,6,2,0,0,general_ko,4608,5.6862291892369585
1,6,2,0,1,general_en,4608,5.70967177549998
1,6,2,0,2,math_ko,4608,5.730302015940349
1,6,2,0,3,math_en,4608,5.678076611624824
1,6,2,0,4,code,4608,5.713322798411052
1,6,2,0,5,reasoning,4608,5.733044770028856
1,6,2,0,6,translation,4608,5.7377479738659325
1,6,3,0,0,general_ko,4608,5.689780897564358
1,6,3,0,1,general_en,4608,5.705150299602085
1,6,3,0,2,math_ko,4608,5.725323650572035
1,6,3,0,3,math_en,4608,5.681112832493252
1,6,3,0,4,code,4608,5.716409073935615
1,6,3,0,5,reasoning,4608,5.730902949968974
1,6,3,0,6,translation,4608,5.74011034435696
1,6,4,0,0,general_ko,4608,5.690396136707729
1,6,4,0,1,general_en,4608,5.710618442959255
1,6,4,0,2,math_ko,4608,5.725987964206272
1,6,4,0,3,math_en,4608,5.684645215670268
1,6,4,0,4,code,4608,5.715464406543308
1,6,4,0,5,reasoning,4608,5.730710983276367
1,6,4,0,6,translation,4608,5.7386794090271
1,6,5,0,0,general_ko,4608,5.6924110783471
1,6,5,0,1,general_en,4608,5.713702691925897
1,6,5,0,2,math_ko,4608,5.7246820661756725
1,6,5,0,3,math_en,4608,5.684057950973511
1,6,5,0,4,code,4608,5.716301891538832
1,6,5,0,5,reasoning,4608,5.731262154049343
1,6,5,0,6,translation,4608,5.737255255381267
1,6,6,0,0,general_ko,4608,5.693402661217584
1,6,6,0,1,general_en,4608,5.712268299526638
1,6,6,0,2,math_ko,4608,5.723623487684462
1,6,6,0,3,math_en,4608,5.683880607287089
1,6,6,0,4,code,4608,5.717670255237156
1,6,6,0,5,reasoning,4608,5.731749534606934
1,6,6,0,6,translation,4608,5.736871812078688
1,6,7,0,0,general_ko,4608,5.691790620485942
1,6,7,0,1,general_en,4608,5.712709903717041
1,6,7,0,2,math_ko,4608,5.72207232316335
1,6,7,0,3,math_en,4608,5.684070971277025
1,6,7,0,4,code,4608,5.715473373730977
1,6,7,0,5,reasoning,4608,5.730811264779833
1,6,7,0,6,translation,4608,5.737149529986912
1,6,8,0,0,general_ko,4608,5.693258576922947
1,6,8,0,1,general_en,4608,5.7134608957502575
1,6,8,0,2,math_ko,4608,5.720987810028924
1,6,8,0,3,math_en,4608,5.684994101524353
1,6,8,0,4,code,4608,5.716289851400587
1,6,8,0,5,reasoning,4608,5.7307316064834595
1,6,8,0,6,translation,4608,5.735361112488641
1,6,1,1500,0,general_ko,4608,1.7657701224088669
1,6,1,1500,1,general_en,4608,1.6755089610815048
1,6,1,1500,2,math_ko,4608,1.5598367369837232
1,6,1,1500,3,math_en,4608,1.7118571268187628
1,6,1,1500,4,code,4608,1.5151350531313155
1,6,1,1500,5,reasoning,4608,1.4266255630387201
1,6,1,1500,6,translation,4608,1.9188807408014934
1,6,2,1500,0,general_ko,4608,0.8411941801508268
1,6,2,1500,1,general_en,4608,0.5782377653651767
1,6,2,1500,2,math_ko,4608,0.6872339049975077
1,6,2,1500,3,math_en,4608,0.7155658743447728
1,6,2,1500,4,code,4608,0.5259674626092116
1,6,2,1500,5,reasoning,4608,0.4155065268278122
1,6,2,1500,6,translation,4608,0.7468411843809817
1,6,3,1500,0,general_ko,4608,0.6293369639250967
1,6,3,1500,1,general_en,4608,0.4082269093228711
1,6,3,1500,2,math_ko,4608,0.48466232294837636
1,6,3,1500,3,math_en,4608,0.5713299918505881
1,6,3,1500,4,code,4608,0.40663906435171765
1,6,3,1500,5,reasoning,4608,0.327455153895749
1,6,3,1500,6,translation,4608,0.5821548406448629
1,6,4,1500,0,general_ko,4608,0.5516541670593951
1,6,4,1500,1,general_en,4608,0.3620465344025029
1,6,4,1500,2,math_ko,4608,0.4116043841673268
1,6,4,1500,3,math_en,4608,0.5270720649924543
1,6,4,1500,4,code,4608,0.38351120096113944
1,6,4,1500,5,reasoning,4608,0.3166082472436958
1,6,4,1500,6,translation,4608,0.5222355537116528
1,6,5,1500,0,general_ko,4608,0.526615006228288
1,6,5,1500,1,general_en,4608,0.3385637485318714
1,6,5,1500,2,math_ko,4608,0.3923907656636503
1,6,5,1500,3,math_en,4608,0.48519274468223256
1,6,5,1500,4,code,4608,0.3678629994392395
1,6,5,1500,5,reasoning,4608,0.3168487528132068
1,6,5,1500,6,translation,4608,0.5060144455896484
1,6,6,1500,0,general_ko,4608,0.5105526906748613
1,6,6,1500,1,general_en,4608,0.33274927776720786
1,6,6,1500,2,math_ko,4608,0.36827287616001236
1,6,6,1500,3,math_en,4608,0.46992455422878265
1,6,6,1500,4,code,4608,0.35984544331828755
1,6,6,1500,5,reasoning,4608,0.31669127320249874
1,6,6,1500,6,translation,4608,0.49726756248209214
1,6,7,1500,0,general_ko,4608,0.5053684769405259
1,6,7,1500,1,general_en,4608,0.3317624256014824
1,6,7,1500,2,math_ko,4608,0.362671409216192
1,6,7,1500,3,math_en,4608,0.4705745081106822
1,6,7,1500,4,code,4608,0.360588725656271
1,6,7,1500,5,reasoning,4608,0.3213652902179294
1,6,7,1500,6,translation,4608,0.49858594354656005
1,6,8,1500,0,general_ko,4608,0.49783680049909484
1,6,8,1500,1,general_en,4608,0.3345869941016038
1,6,8,1500,2,math_ko,4608,0.3573921322822571
1,6,8,1500,3,math_en,4608,0.47035955803261864
1,6,8,1500,4,code,4608,0.3662569812602467
1,6,8,1500,5,reasoning,4608,0.3286232103904088
1,6,8,1500,6,translation,4608,0.5007115730808841
1,7,1,0,0,general_ko,4608,5.683369451098972
1,7,1,0,1,general_en,4608,5.706041362550524
1,7,1,0,2,math_ko,4608,5.732815702756246
1,7,1,0,3,math_en,4608,5.687069694201152
1,7,1,0,4,code,4608,5.727109273274739
1,7,1,0,5,reasoning,4608,5.739054759343465
1,7,1,0,6,translation,4608,5.721675091319614
1,7,2,0,0,general_ko,4608,5.6862291892369585
1,7,2,0,1,general_en,4608,5.70967177549998
1,7,2,0,2,math_ko,4608,5.730302015940349
1,7,2,0,3,math_en,4608,5.678076611624824
1,7,2,0,4,code,4608,5.713322798411052
1,7,2,0,5,reasoning,4608,5.733044770028856
1,7,2,0,6,translation,4608,5.7377479738659325
1,7,3,0,0,general_ko,4608,5.689780897564358
1,7,3,0,1,general_en,4608,5.705150299602085
1,7,3,0,2,math_ko,4608,5.725323650572035
1,7,3,0,3,math_en,4608,5.681112832493252
1,7,3,0,4,code,4608,5.716409073935615
1,7,3,0,5,reasoning,4608,5.730902949968974
1,7,3,0,6,translation,4608,5.74011034435696
1,7,4,0,0,general_ko,4608,5.690396136707729
1,7,4,0,1,general_en,4608,5.710618442959255
1,7,4,0,2,math_ko,4608,5.725987964206272
1,7,4,0,3,math_en,4608,5.684645215670268
1,7,4,0,4,code,4608,5.715464406543308
1,7,4,0,5,reasoning,4608,5.730710983276367
1,7,4,0,6,translation,4608,5.7386794090271
1,7,5,0,0,general_ko,4608,5.6924110783471
1,7,5,0,1,general_en,4608,5.713702691925897
1,7,5,0,2,math_ko,4608,5.7246820661756725
1,7,5,0,3,math_en,4608,5.684057950973511
1,7,5,0,4,code,4608,5.716301891538832
1,7,5,0,5,reasoning,4608,5.731262154049343
1,7,5,0,6,translation,4608,5.737255255381267
1,7,6,0,0,general_ko,4608,5.693402661217584
1,7,6,0,1,general_en,4608,5.712268299526638
1,7,6,0,2,math_ko,4608,5.723623487684462
1,7,6,0,3,math_en,4608,5.683880607287089
1,7,6,0,4,code,4608,5.717670255237156
1,7,6,0,5,reasoning,4608,5.731749534606934
1,7,6,0,6,translation,4608,5.736871812078688
1,7,7,0,0,general_ko,4608,5.691790620485942
1,7,7,0,1,general_en,4608,5.712709903717041
1,7,7,0,2,math_ko,4608,5.72207232316335
1,7,7,0,3,math_en,4608,5.684070971277025
1,7,7,0,4,code,4608,5.715473373730977
1,7,7,0,5,reasoning,4608,5.730811264779833
1,7,7,0,6,translation,4608,5.737149529986912
1,7,8,0,0,general_ko,4608,5.693258576922947
1,7,8,0,1,general_en,4608,5.7134608957502575
1,7,8,0,2,math_ko,4608,5.720987810028924
1,7,8,0,3,math_en,4608,5.684994101524353
1,7,8,0,4,code,4608,5.716289851400587
1,7,8,0,5,reasoning,4608,5.7307316064834595
1,7,8,0,6,translation,4608,5.735361112488641
1,7,1,1500,0,general_ko,4608,1.7707464728090498
1,7,1,1500,1,general_en,4608,1.6009727501206927
1,7,1,1500,2,math_ko,4608,1.9106362677282758
1,7,1,1500,3,math_en,4608,1.681915627585517
1,7,1,1500,4,code,4608,1.558348556359609
1,7,1,1500,5,reasoning,4608,1.7186763717068567
1,7,1,1500,6,translation,4608,1.6051933666070302
1,7,2,1500,0,general_ko,4608,0.7099966175026364
1,7,2,1500,1,general_en,4608,0.5369446294175254
1,7,2,1500,2,math_ko,4608,0.7331258522139655
1,7,2,1500,3,math_en,4608,0.705455941044622
1,7,2,1500,4,code,4608,0.5558720073766179
1,7,2,1500,5,reasoning,4608,0.5644814127849208
1,7,2,1500,6,translation,4608,0.6758229645589987
1,7,3,1500,0,general_ko,4608,0.5532978860040506
1,7,3,1500,1,general_en,4608,0.3857082343763775
1,7,3,1500,2,math_ko,4608,0.45581742169128525
1,7,3,1500,3,math_en,4608,0.5719981172846423
1,7,3,1500,4,code,4608,0.4045112364821964
1,7,3,1500,5,reasoning,4608,0.3632259898715549
1,7,3,1500,6,translation,4608,0.5409202699859937
1,7,4,1500,0,general_ko,4608,0.4969233199954033
1,7,4,1500,1,general_en,4608,0.3333277309106456
1,7,4,1500,2,math_ko,4608,0.3838624755541484
1,7,4,1500,3,math_en,4608,0.4648764915764332
1,7,4,1500,4,code,4608,0.3736456496020158
1,7,4,1500,5,reasoning,4608,0.34004757553339005
1,7,4,1500,6,translation,4608,0.4650432463321421
1,7,5,1500,0,general_ko,4608,0.46729352821906406
1,7,5,1500,1,general_en,4608,0.32429005826512974
1,7,5,1500,2,math_ko,4608,0.36376207942763966
1,7,5,1500,3,math_en,4608,0.4405067807270421
1,7,5,1500,4,code,4608,0.35904264284504783
1,7,5,1500,5,reasoning,4608,0.33445969223976135
1,7,5,1500,6,translation,4608,0.42813708384831745
1,7,6,1500,0,general_ko,4608,0.45070921298530364
1,7,6,1500,1,general_en,4608,0.321962116079198
1,7,6,1500,2,math_ko,4608,0.3438440565433767
1,7,6,1500,3,math_en,4608,0.42068253291977775
1,7,6,1500,4,code,4608,0.348223509060012
1,7,6,1500,5,reasoning,4608,0.32807061034772134
1,7,6,1500,6,translation,4608,0.4141120020714071
1,7,7,1500,0,general_ko,4608,0.44647464611464077
1,7,7,1500,1,general_en,4608,0.32794810665978325
1,7,7,1500,2,math_ko,4608,0.33726249428259003
1,7,7,1500,3,math_en,4608,0.4117831476032734
1,7,7,1500,4,code,4608,0.34667981498771244
1,7,7,1500,5,reasoning,4608,0.32605570264988476
1,7,7,1500,6,translation,4608,0.4024418215784762
1,7,8,1500,0,general_ko,4608,0.4393237005505297
1,7,8,1500,1,general_en,4608,0.3289077944225735
1,7,8,1500,2,math_ko,4608,0.3345154917074574
1,7,8,1500,3,math_en,4608,0.4031529691484239
1,7,8,1500,4,code,4608,0.3468463085591793
1,7,8,1500,5,reasoning,4608,0.322671789675951
1,7,8,1500,6,translation,4608,0.40019991993904114
1,8,1,0,0,general_ko,4608,5.683369451098972
1,8,1,0,1,general_en,4608,5.706041362550524
1,8,1,0,2,math_ko,4608,5.732815702756246
1,8,1,0,3,math_en,4608,5.687069694201152
1,8,1,0,4,code,4608,5.727109273274739
1,8,1,0,5,reasoning,4608,5.739054759343465
1,8,1,0,6,translation,4608,5.721675091319614
1,8,2,0,0,general_ko,4608,5.6862291892369585
1,8,2,0,1,general_en,4608,5.70967177549998
1,8,2,0,2,math_ko,4608,5.730302015940349
1,8,2,0,3,math_en,4608,5.678076611624824
1,8,2,0,4,code,4608,5.713322798411052
1,8,2,0,5,reasoning,4608,5.733044770028856
1,8,2,0,6,translation,4608,5.7377479738659325
1,8,3,0,0,general_ko,4608,5.689780897564358
1,8,3,0,1,general_en,4608,5.705150299602085
1,8,3,0,2,math_ko,4608,5.725323650572035
1,8,3,0,3,math_en,4608,5.681112832493252
1,8,3,0,4,code,4608,5.716409073935615
1,8,3,0,5,reasoning,4608,5.730902949968974
1,8,3,0,6,translation,4608,5.74011034435696
1,8,4,0,0,general_ko,4608,5.690396136707729
1,8,4,0,1,general_en,4608,5.710618442959255
1,8,4,0,2,math_ko,4608,5.725987964206272
1,8,4,0,3,math_en,4608,5.684645215670268
1,8,4,0,4,code,4608,5.715464406543308
1,8,4,0,5,reasoning,4608,5.730710983276367
1,8,4,0,6,translation,4608,5.7386794090271
1,8,5,0,0,general_ko,4608,5.6924110783471
1,8,5,0,1,general_en,4608,5.713702691925897
1,8,5,0,2,math_ko,4608,5.7246820661756725
1,8,5,0,3,math_en,4608,5.684057950973511
1,8,5,0,4,code,4608,5.716301891538832
1,8,5,0,5,reasoning,4608,5.731262154049343
1,8,5,0,6,translation,4608,5.737255255381267
1,8,6,0,0,general_ko,4608,5.693402661217584
1,8,6,0,1,general_en,4608,5.712268299526638
1,8,6,0,2,math_ko,4608,5.723623487684462
1,8,6,0,3,math_en,4608,5.683880607287089
1,8,6,0,4,code,4608,5.717670255237156
1,8,6,0,5,reasoning,4608,5.731749534606934
1,8,6,0,6,translation,4608,5.736871812078688
1,8,7,0,0,general_ko,4608,5.691790620485942
1,8,7,0,1,general_en,4608,5.712709903717041
1,8,7,0,2,math_ko,4608,5.72207232316335
1,8,7,0,3,math_en,4608,5.684070971277025
1,8,7,0,4,code,4608,5.715473373730977
1,8,7,0,5,reasoning,4608,5.730811264779833
1,8,7,0,6,translation,4608,5.737149529986912
1,8,8,0,0,general_ko,4608,5.693258576922947
1,8,8,0,1,general_en,4608,5.7134608957502575
1,8,8,0,2,math_ko,4608,5.720987810028924
1,8,8,0,3,math_en,4608,5.684994101524353
1,8,8,0,4,code,4608,5.716289851400587
1,8,8,0,5,reasoning,4608,5.7307316064834595
1,8,8,0,6,translation,4608,5.735361112488641
1,8,1,1500,0,general_ko,4608,2.0190158006217747
1,8,1,1500,1,general_en,4608,1.901635284225146
1,8,1,1500,2,math_ko,4608,1.7175515757666693
1,8,1,1500,3,math_en,4608,1.963275972339842
1,8,1,1500,4,code,4608,1.6985682133171294
1,8,1,1500,5,reasoning,4608,1.6090687463680904
1,8,1,1500,6,translation,4608,2.263084593746397
1,8,2,1500,0,general_ko,4608,0.8043474786811404
1,8,2,1500,1,general_en,4608,0.7068055735694038
1,8,2,1500,2,math_ko,4608,0.6650731356607543
1,8,2,1500,3,math_en,4608,0.9045086494750447
1,8,2,1500,4,code,4608,0.5484142419364717
1,8,2,1500,5,reasoning,4608,0.4875767557985253
1,8,2,1500,6,translation,4608,0.7454452299409442
1,8,3,1500,0,general_ko,4608,0.6106147356331348
1,8,3,1500,1,general_en,4608,0.4797476414177153
1,8,3,1500,2,math_ko,4608,0.4782797367208534
1,8,3,1500,3,math_en,4608,0.6332335989508364
1,8,3,1500,4,code,4608,0.4060041800969177
1,8,3,1500,5,reasoning,4608,0.3864510017964575
1,8,3,1500,6,translation,4608,0.5601877466671996
1,8,4,1500,0,general_ko,4608,0.5585638619959354
1,8,4,1500,1,general_en,4608,0.38744866558247143
1,8,4,1500,2,math_ko,4608,0.4165352044834031
1,8,4,1500,3,math_en,4608,0.5239309478137228
1,8,4,1500,4,code,4608,0.35957684905992615
1,8,4,1500,5,reasoning,4608,0.35402748361229897
1,8,4,1500,6,translation,4608,0.4508958123624325
1,8,5,1500,0,general_ko,4608,0.5326526554094421
1,8,5,1500,1,general_en,4608,0.35919929378562504
1,8,5,1500,2,math_ko,4608,0.38667131960392
1,8,5,1500,3,math_en,4608,0.48879630573921734
1,8,5,1500,4,code,4608,0.35426384914252496
1,8,5,1500,5,reasoning,4608,0.3177655529644754
1,8,5,1500,6,translation,4608,0.4284253658519851
1,8,6,1500,0,general_ko,4608,0.5153053146269586
1,8,6,1500,1,general_en,4608,0.3421735184060203
1,8,6,1500,2,math_ko,4608,0.3726685394843419
1,8,6,1500,3,math_en,4608,0.47634771052334046
1,8,6,1500,4,code,4608,0.34358834351102513
1,8,6,1500,5,reasoning,4608,0.31157080373830265
1,8,6,1500,6,translation,4608,0.40551260900166297
1,8,7,1500,0,general_ko,4608,0.4969357028603554
1,8,7,1500,1,general_en,4608,0.32681968559821445
1,8,7,1500,2,math_ko,4608,0.36182717937562203
1,8,7,1500,3,math_en,4608,0.46600276562902665
1,8,7,1500,4,code,4608,0.33672595562206376
1,8,7,1500,5,reasoning,4608,0.3090062840945191
1,8,7,1500,6,translation,4608,0.3949495748513275
1,8,8,1500,0,general_ko,4608,0.49422163723243606
1,8,8,1500,1,general_en,4608,0.32171985134482384
1,8,8,1500,2,math_ko,4608,0.35252030193805695
1,8,8,1500,3,math_en,4608,0.4582909941673279
1,8,8,1500,4,code,4608,0.33720219259460765
1,8,8,1500,5,reasoning,4608,0.3086906522512436
1,8,8,1500,6,translation,4608,0.38634971446461147
2,1,1,0,0,general_ko,4608,5.781671232647366
2,1,1,0,1,general_en,4608,5.772396696938409
2,1,1,0,2,math_ko,4608,5.782033377223545
2,1,1,0,3,math_en,4608,5.743804163402981
2,1,1,0,4,code,4608,5.737519330448574
2,1,1,0,5,reasoning,4608,5.744146068890889
2,1,1,0,6,translation,4608,5.749927070405748
2,1,2,0,0,general_ko,4608,5.783640808529324
2,1,2,0,1,general_en,4608,5.78194256623586
2,1,2,0,2,math_ko,4608,5.777591175503201
2,1,2,0,3,math_en,4608,5.738871640629238
2,1,2,0,4,code,4608,5.735762808057997
2,1,2,0,5,reasoning,4608,5.7471979061762495
2,1,2,0,6,translation,4608,5.744386328591241
2,1,3,0,0,general_ko,4608,5.778157631556193
2,1,3,0,1,general_en,4608,5.784505354033576
2,1,3,0,2,math_ko,4608,5.7763963143030805
2,1,3,0,3,math_en,4608,5.73831652270423
2,1,3,0,4,code,4608,5.733713772561815
2,1,3,0,5,reasoning,4608,5.744260787963867
2,1,3,0,6,translation,4608,5.7441878583696155
2,1,4,0,0,general_ko,4608,5.7780401309331255
2,1,4,0,1,general_en,4608,5.784600694974263
2,1,4,0,2,math_ko,4608,5.776606705453661
2,1,4,0,3,math_en,4608,5.7373561064402265
2,1,4,0,4,code,4608,5.735745853847927
2,1,4,0,5,reasoning,4608,5.7496417760849
2,1,4,0,6,translation,4608,5.74881464905209
2,1,5,0,0,general_ko,4608,5.778303954336378
2,1,5,0,1,general_en,4608,5.785713089836968
2,1,5,0,2,math_ko,4608,5.777176393402947
2,1,5,0,3,math_en,4608,5.733755442831251
2,1,5,0,4,code,4608,5.736718813578288
2,1,5,0,5,reasoning,4608,5.748764342731899
2,1,5,0,6,translation,4608,5.74844581551022
2,1,6,0,0,general_ko,4608,5.7781439489788475
2,1,6,0,1,general_en,4608,5.785201032956441
2,1,6,0,2,math_ko,4608,5.7772445811165705
2,1,6,0,3,math_en,4608,5.732609497176276
2,1,6,0,4,code,4608,5.736639009581672
2,1,6,0,5,reasoning,4608,5.745641973283556
2,1,6,0,6,translation,4608,5.750136560863918
2,1,7,0,0,general_ko,4608,5.778909206390381
2,1,7,0,1,general_en,4608,5.786443154017131
2,1,7,0,2,math_ko,4608,5.776188757684496
2,1,7,0,3,math_en,4608,5.732652121120029
2,1,7,0,4,code,4608,5.736215591430664
2,1,7,0,5,reasoning,4608,5.747758216328091
2,1,7,0,6,translation,4608,5.7506052652994795
2,1,8,0,0,general_ko,4608,5.7795483403735695
2,1,8,0,1,general_en,4608,5.789723634719849
2,1,8,0,2,math_ko,4608,5.77735161781311
2,1,8,0,3,math_en,4608,5.732657684220208
2,1,8,0,4,code,4608,5.736617194281684
2,1,8,0,5,reasoning,4608,5.746581965022617
2,1,8,0,6,translation,4608,5.751802047093709
2,1,1,1500,0,general_ko,4608,0.397250728474723
2,1,1,1500,1,general_en,4608,0.439041618257761
2,1,1,1500,2,math_ko,4608,0.3761392840080791
2,1,1,1500,3,math_en,4608,0.42094577393598026
2,1,1,1500,4,code,4608,0.5881611241234673
2,1,1,1500,5,reasoning,4608,0.3901618822581238
2,1,1,1500,6,translation,4608,0.4466780535876751
2,1,2,1500,0,general_ko,4608,0.41070586898260647
2,1,2,1500,1,general_en,4608,0.4232271545463138
2,1,2,1500,2,math_ko,4608,0.42169666662812233
2,1,2,1500,3,math_en,4608,0.4456278814209832
2,1,2,1500,4,code,4608,0.6022863822678725
2,1,2,1500,5,reasoning,4608,0.43336616911821896
2,1,2,1500,6,translation,4608,0.4037502892315388
