seed,train_k,layer_id,metric_name,same_compute,fixed_step,fixed_minus_same
0,7,0,expert_purity,0.16297300170068027,0.1624858276643991,-0.0004871740362811794
0,7,0,mean_pairwise_task_js,0.002634335188123082,0.0023561966433914886,-0.0002781385447315934
0,7,0,normalized_mutual_information,0.001740656444796594,0.0015562440982998071,-0.0001844123464967869
0,7,1,expert_purity,0.1734561011904762,0.17552880527210885,0.0020727040816326536
0,7,1,mean_pairwise_task_js,0.005695768532135536,0.005925561538646363,0.0002297930065108273
0,7,1,normalized_mutual_information,0.0037777893586726052,0.0039455627600757945,0.0001677734014031893
0,7,2,expert_purity,0.18951955782312926,0.1950201955782313,0.005500637755102039
0,7,2,mean_pairwise_task_js,0.01448164703148235,0.016703660576954153,0.0022220135454718033
0,7,2,normalized_mutual_information,0.009531307976221667,0.011059511531821957,0.0015282035556002903
0,7,3,expert_purity,0.21971991921768708,0.22806831065759636,0.008348391439909286
0,7,3,mean_pairwise_task_js,0.034915411101274864,0.03932464413869212,0.004409233037417255
0,7,3,normalized_mutual_information,0.023055131129842928,0.026234863316537415,0.0031797321866944873
0,7,4,expert_purity,0.23848497732426305,0.2428252551020408,0.004340277777777762
0,7,4,mean_pairwise_task_js,0.04778516328531134,0.05359922475758811,0.005814061472276769
0,7,4,normalized_mutual_information,0.03200308878435708,0.03575581737385592,0.0037527285894988424
0,7,5,expert_purity,0.24340100623582767,0.2536183744331066,0.01021736819727892
0,7,5,mean_pairwise_task_js,0.04702000633976798,0.049807318038892996,0.0027873116991250155
0,7,5,normalized_mutual_information,0.03174606670014126,0.03418810920395817,0.0024420425038169102
0,7,6,expert_purity,0.22976013321995464,0.2220672123015873,-0.007692920918367346
0,7,6,mean_pairwise_task_js,0.04289587542722357,0.03737269982948194,-0.005523175597741632
0,7,6,normalized_mutual_information,0.028477354772214726,0.02453594391944349,-0.003941410852771235
0,7,7,expert_purity,0.21502090419501133,0.21082234977324263,-0.0041985544217686965
0,7,7,mean_pairwise_task_js,0.028600898452093924,0.024564038069918866,-0.004036860382175059
0,7,7,normalized_mutual_information,0.01931188510709978,0.01687737304331935,-0.002434512063780432
0,8,0,expert_purity,0.1614040798611111,0.16155908978174602,0.00015500992063491315
0,8,0,mean_pairwise_task_js,0.002203941930629346,0.0021642178327808356,-3.972409784851064e-05
0,8,0,normalized_mutual_information,0.00145830026834516,0.0014328674506567628,-2.5432817688397173e-05
0,8,1,expert_purity,0.1705380394345238,0.17466905381944445,0.004131014384920639
0,8,1,mean_pairwise_task_js,0.0046783710368351805,0.005744153887415744,0.0010657828505805638
0,8,1,normalized_mutual_information,0.003089810930367262,0.0038022408738877227,0.0007124299435204606
0,8,2,expert_purity,0.18102833581349206,0.1888757130456349,0.00784737723214285
0,8,2,mean_pairwise_task_js,0.01034551193454358,0.014423179670708355,0.004077667736164775
0,8,2,normalized_mutual_information,0.006824600302044737,0.009514869958765678,0.002690269656720941
0,8,3,expert_purity,0.21195281498015872,0.21684725322420634,0.004894438244047616
0,8,3,mean_pairwise_task_js,0.027219154496393772,0.03130334898548218,0.0040841944890884045
0,8,3,normalized_mutual_information,0.0180061236708987,0.020801012262393007,0.0027948885914943072
0,8,4,expert_purity,0.2262641059027778,0.23747132316468253,0.01120721726190474
0,8,4,mean_pairwise_task_js,0.035478846069868425,0.04702548888381976,0.011546642813951333
0,8,4,normalized_mutual_information,0.023858130176808504,0.031387584031141516,0.0075294538543330125
0,8,5,expert_purity,0.22538054935515872,0.2331969246031746,0.007816375248015872
0,8,5,mean_pairwise_task_js,0.03492822795085024,0.04043400044244116,0.00550577249159092
0,8,5,normalized_mutual_information,0.023486719943819557,0.027315859072803386,0.0038291391289838293
0,8,6,expert_purity,0.21552579365079366,0.21960642981150794,0.004080636160714274
0,8,6,mean_pairwise_task_js,0.02905740358873286,0.033598202315900105,0.004540798727167245
0,8,6,normalized_mutual_information,0.019198930805354116,0.02220652036535112,0.003007589559997005
