seed,pair,metric_name,same_compute,fixed_step,fixed_minus_same
1,2-6,nestedness,0.7528967478918651,0.7722206721230159,0.019323924231150813
1,2-6,spearman,0.6718510985374451,0.7054356336593628,0.033584535121917725
1,2-6,top1_agreement,0.4096795944940476,0.4232972160218254,0.01361762152777779
1,2-6,top_pair_overlap,0.17647058823529413,0.05263157894736842,-0.12383900928792571
1,2-7,coactivation_cosine,0.9170815261514657,0.9118099768027894,-0.005271549348676241
1,2-7,nestedness,0.786530025421627,0.8116067553323413,0.0250767299107143
1,2-7,spearman,0.6687025427818298,0.708187460899353,0.03948491811752319
1,2-7,top1_agreement,0.4019213479662698,0.42790488591269843,0.025983537946428603
1,2-7,top_pair_overlap,0.0,0.1111111111111111,0.1111111111111111
1,2-8,coactivation_cosine,0.9184690311176272,0.9108615025765914,-0.007607528541035857
1,2-8,nestedness,0.8211379278273809,0.8416825551835317,0.020544627356150813
1,2-8,spearman,0.6682479977607727,0.7071329355239868,0.03888493776321411
1,2-8,top1_agreement,0.40847051711309523,0.431121341765873,0.02265082465277779
1,2-8,top_pair_overlap,0.05263157894736842,0.0,-0.05263157894736842
1,3-4,coactivation_cosine,0.9684401215214211,0.9732029093703449,0.004762787848923811
1,3-4,nestedness,0.6601291232638891,0.6847356564153441,0.024606533151455
1,3-4,spearman,0.76031094789505,0.7815249562263489,0.021214008331298828
1,3-4,top1_agreement,0.5095331101190477,0.5453210255456349,0.035787915426587213
1,3-4,top_pair_overlap,0.17647058823529413,0.3333333333333333,0.15686274509803919
1,3-5,coactivation_cosine,0.9691244947418306,0.971902700422405,0.002778205680574408
1,3-5,nestedness,0.7333506427744707,0.7457023499503967,0.012351707175926041
1,3-5,spearman,0.764226496219635,0.7774356007575989,0.013209104537963867
1,3-5,top1_agreement,0.498077876984127,0.5277622767857143,0.029684399801587324
1,3-5,top_pair_overlap,0.1111111111111111,0.17647058823529413,0.06535947712418302
1,3-6,coactivation_cosine,0.9612747142457639,0.9689275562119634,0.00765284196619942
1,3-6,nestedness,0.7753518725198413,0.7800822585978836,0.004730386078042326
1,3-6,spearman,0.7541949152946472,0.7620452642440796,0.007850348949432373
1,3-6,top1_agreement,0.4793798053075397,0.5013834635416666,0.02200365823412692
1,3-6,top_pair_overlap,0.1111111111111111,0.25,0.1388888888888889
1,3-7,coactivation_cosine,0.9589808955575643,0.96748880712109,0.008507911563525705
1,3-7,nestedness,0.807723110945767,0.8173221002810844,0.009598989335317443
1,3-7,spearman,0.7473521828651428,0.7625894546508789,0.015237271785736084
1,3-7,top1_agreement,0.4701722160218254,0.49745396205357145,0.027281746031746046
1,3-7,top_pair_overlap,0.05263157894736842,0.25,0.19736842105263158
1,3-8,coactivation_cosine,0.9601913044749086,0.9644053183669555,0.004214013892046897
1,3-8,nestedness,0.8407583085317459,0.8465065930886244,0.00574828455687848
1,3-8,spearman,0.7454462051391602,0.7567977905273438,0.011351585388183594
1,3-8,top1_agreement,0.47216409350198413,0.4944273933531746,0.022263299851190466
1,3-8,top_pair_overlap,0.05263157894736842,0.1111111111111111,0.05847953216374269
1,4-5,coactivation_cosine,0.9857599132595506,0.9849381323126368,-0.0008217809469137638
1,4-5,nestedness,0.735167488219246,0.7257845439608135,-0.009382944258432557
1,4-5,spearman,0.8229138255119324,0.8123554587364197,-0.010558366775512695
1,4-5,top1_agreement,0.5808996775793651,0.5709364149305556,-0.009963262648809534
1,4-5,top_pair_overlap,0.17647058823529413,0.25,0.07352941176470587
1,4-6,coactivation_cosine,0.9831425755122094,0.9852238024820009,0.0020812269697915164
1,4-6,nestedness,0.7786090184771826,0.7733541821676587,-0.005254836309523836
1,4-6,spearman,0.8082522749900818,0.80311518907547,-0.005137085914611816
1,4-6,top1_agreement,0.5540674603174603,0.5495179191468254,-0.004549541170634996
