seed,train_k,inference_k,checkpoint_step,task_id,task_name,num_tokens,validation_loss
3,1,6,6000,1,general_en,4608,0.3720557147430049
3,1,6,6000,2,math_ko,4608,0.32131629230247605
3,1,6,6000,3,math_en,4608,0.38522788344158065
3,1,6,6000,4,code,4608,0.42111170291900635
3,1,6,6000,5,reasoning,4608,0.45273254811763763
3,1,6,6000,6,translation,4608,0.369491343282991
3,1,7,6000,0,general_ko,4608,0.3586275594102012
3,1,7,6000,1,general_en,4608,0.3880966525110934
3,1,7,6000,2,math_ko,4608,0.3419068699909581
3,1,7,6000,3,math_en,4608,0.4149091906017727
3,1,7,6000,4,code,4608,0.4544296926922268
3,1,7,6000,5,reasoning,4608,0.487040004796452
3,1,7,6000,6,translation,4608,0.40712128082911175
3,1,8,6000,0,general_ko,4608,0.3882886543869972
3,1,8,6000,1,general_en,4608,0.41141262153784436
3,1,8,6000,2,math_ko,4608,0.35019206669595504
3,1,8,6000,3,math_en,4608,0.4345221436685986
3,1,8,6000,4,code,4608,0.48182713861266774
3,1,8,6000,5,reasoning,4608,0.5230139791965485
3,1,8,6000,6,translation,4608,0.43099528013004196
3,2,1,0,0,general_ko,4608,5.7179391913943824
3,2,1,0,1,general_en,4608,5.727363891071743
3,2,1,0,2,math_ko,4608,5.788453274303013
3,2,1,0,3,math_en,4608,5.712143566873339
3,2,1,0,4,code,4608,5.701123793919881
3,2,1,0,5,reasoning,4608,5.709349513053894
3,2,1,0,6,translation,4608,5.7277315855026245
3,2,2,0,0,general_ko,4608,5.7200128767225475
3,2,2,0,1,general_en,4608,5.7273958921432495
3,2,2,0,2,math_ko,4608,5.782033589151171
3,2,2,0,3,math_en,4608,5.712926864624023
3,2,2,0,4,code,4608,5.700557629267375
3,2,2,0,5,reasoning,4608,5.725516464975145
3,2,2,0,6,translation,4608,5.7269644604788885
3,2,3,0,0,general_ko,4608,5.719200332959493
3,2,3,0,1,general_en,4608,5.729452861679925
3,2,3,0,2,math_ko,4608,5.7919653919008045
3,2,3,0,3,math_en,4608,5.712976389461094
3,2,3,0,4,code,4608,5.701523714595371
3,2,3,0,5,reasoning,4608,5.7238360908296375
3,2,3,0,6,translation,4608,5.729654669761658
3,2,4,0,0,general_ko,4608,5.720979001786974
3,2,4,0,1,general_en,4608,5.732852419217427
3,2,4,0,2,math_ko,4608,5.794988022910224
3,2,4,0,3,math_en,4608,5.71027229891883
3,2,4,0,4,code,4608,5.701828572485182
3,2,4,0,5,reasoning,4608,5.72699432902866
3,2,4,0,6,translation,4608,5.72418279118008
3,2,5,0,0,general_ko,4608,5.722252580854628
3,2,5,0,1,general_en,4608,5.735557609134251
3,2,5,0,2,math_ko,4608,5.795872847239177
3,2,5,0,3,math_en,4608,5.713813344637553
3,2,5,0,4,code,4608,5.7014499637815685
3,2,5,0,5,reasoning,4608,5.730136262045966
3,2,5,0,6,translation,4608,5.7217682467566595
3,2,6,0,0,general_ko,4608,5.721214373906453
3,2,6,0,1,general_en,4608,5.735522468884786
3,2,6,0,2,math_ko,4608,5.796924697028266
3,2,6,0,3,math_en,4608,5.716374781396654
3,2,6,0,4,code,4608,5.701326992776659
3,2,6,0,5,reasoning,4608,5.730647895071241
3,2,6,0,6,translation,4608,5.720970498190986
3,2,7,0,0,general_ko,4608,5.720467209815979
3,2,7,0,1,general_en,4608,5.735244830449422
3,2,7,0,2,math_ko,4608,5.796035117573208
3,2,7,0,3,math_en,4608,5.7157297531763716
3,2,7,0,4,code,4608,5.701534840795729
3,2,7,0,5,reasoning,4608,5.730446034007603
3,2,7,0,6,translation,4608,5.721330881118774
3,2,8,0,0,general_ko,4608,5.721442143122355
3,2,8,0,1,general_en,4608,5.735485686196221
3,2,8,0,2,math_ko,4608,5.795479761229621
3,2,8,0,3,math_en,4608,5.714800675710042
3,2,8,0,4,code,4608,5.7011214759614735
3,2,8,0,5,reasoning,4608,5.731022795041402
3,2,8,0,6,translation,4608,5.721435798539056
3,2,1,3000,0,general_ko,4608,0.5359001648094919
3,2,1,3000,1,general_en,4608,0.5377956107258797
3,2,1,3000,2,math_ko,4608,0.530000919683112
3,2,1,3000,3,math_en,4608,0.4966528568830755
3,2,1,3000,4,code,4608,0.6321895983484056
3,2,1,3000,5,reasoning,4608,0.5148733829458555
3,2,1,3000,6,translation,4608,0.5850109648373392
3,2,2,3000,0,general_ko,4608,0.3200130636493365
