pair,layer_id,source_rank,mean_target_rank,mean_absolute_displacement,count
5-7,5,30,27.02102322048611,3.6929137214781744,258048
5-7,5,31,28.260839068700395,3.1192220052083335,258048
5-7,5,32,29.746663411458332,2.2533365885416665,258048
5-7,6,1,2.5770980592757935,1.5770980592757937,258048
5-7,6,2,4.630719866071429,2.9605344742063493,258048
5-7,6,3,6.111328125,3.729825458829365,258048
5-7,6,4,7.432822575644841,4.340645926339286,258048
5-7,6,5,8.379894438244047,4.606503441220238,258048
5-7,6,6,9.292875744047619,4.852624317956349,258048
5-7,6,7,10.12174091641865,5.013396732390873,258048
5-7,6,8,10.91921657986111,5.200381324404762,258048
5-7,6,9,11.559407552083334,5.208038814484127,258048
5-7,6,10,12.346400669642858,5.369621155753968,258048
5-7,6,11,13.02498759920635,5.441452752976191,258048
5-7,6,12,13.7060546875,5.521298363095238,258048
5-7,6,13,14.327659970238095,5.525553385416667,258048
5-7,6,14,15.008455791170634,5.5689794146825395,258048
5-7,6,15,15.598202659970237,5.604310050843254,258048
5-7,6,16,16.262699187748016,5.584755549355159,258048
5-7,6,17,16.920789930555557,5.591696118551587,258048
5-7,6,18,17.57702830481151,5.626073443700397,258048
5-7,6,19,18.239172557043652,5.594579303075397,258048
5-7,6,20,18.89568607390873,5.5832635788690474,258048
5-7,6,21,19.5829341827877,5.556171719990079,258048
5-7,6,22,20.208038814484127,5.484398251488095,258048
5-7,6,23,20.86723400297619,5.462433345734127,258048
5-7,6,24,21.56679377480159,5.345889136904762,258048
5-7,6,25,22.277506510416668,5.26287357390873,258048
5-7,6,26,23.054644872271826,5.140783885168651,258048
5-7,6,27,23.923091827876984,4.916302393353175,258048
5-7,6,28,24.668251643105158,4.769318111359127,258048
5-7,6,29,25.540794735863095,4.523782397073413,258048
5-7,6,30,26.513873387896826,4.184074280753968,258048
5-7,6,31,27.724768260168652,3.6402646019345237,258048
5-7,6,32,29.13982669890873,2.8601733010912698,258048
5-7,7,1,2.1395941840277777,1.1395941840277777,258048
5-7,7,2,4.480178106398809,2.7809516059027777,258048
5-7,7,3,6.350644066220238,3.868625217013889,258048
5-7,7,4,7.69781978546627,4.450524708581349,258048
5-7,7,5,8.724717881944445,4.783993675595238,258048
5-7,7,6,9.60875496031746,5.039248511904762,258048
5-7,7,7,10.44573490203373,5.209259517609127,258048
5-7,7,8,11.169821118551587,5.322823660714286,258048
5-7,7,9,11.901064918154763,5.428129650297619,258048
5-7,7,10,12.640927269345237,5.554245721726191,258048
5-7,7,11,13.22734142485119,5.5522344680059526,258048
5-7,7,12,13.874829489087302,5.674339657738095,258048
5-7,7,13,14.467870318700397,5.644279358878968,258048
5-7,7,14,15.209813678075397,5.695661272321429,258048
5-7,7,15,15.807024274553571,5.683574373759921,258048
5-7,7,16,16.345792255704364,5.7446792844742065,258048
5-7,7,17,17.022325303819443,5.741920107886905,258048
5-7,7,18,17.568944537450395,5.722342354910714,258048
5-7,7,19,18.062558128720237,5.725992838541667,258048
5-7,7,20,18.75539046999008,5.662167503720238,258048
5-7,7,21,19.340901692708332,5.630196707589286,258048
5-7,7,22,20.03807818700397,5.603244357638889,258048
5-7,7,23,20.743714347718253,5.522739955357143,258048
5-7,7,24,21.41050114707341,5.481813461061508,258048
5-7,7,25,22.098063151041668,5.419259207589286,258048
5-7,7,26,22.85568576388889,5.272662450396825,258048
5-7,7,27,23.53400142609127,5.192258804563492,258048
5-7,7,28,24.436895461309526,4.942995101686508,258048
5-7,7,29,25.343521360367063,4.673359219990079,258048
5-7,7,30,26.310399615575395,4.367396763392857,258048
5-7,7,31,27.43956550719246,3.899720207093254,258048
5-7,7,32,28.947525266617063,3.0524747333829363,258048
5-8,-1,1,2.1556396484375,1.1556396484375,2064384
5-8,-1,2,3.754671127077133,2.1051834348648315,2064384
5-8,-1,3,5.081431070963542,2.7224610343812006,2064384
5-8,-1,4,6.229712592230903,3.1467057485429066,2064384
5-8,-1,5,7.252777099609375,3.453400627015129,2064384
5-8,-1,6,8.16275363498264,3.672547355530754,2064384
5-8,-1,7,9.035909985739087,3.848118373325893,2064384
5-8,-1,8,9.888411264570932,4.004619295634921,2064384
5-8,-1,9,10.69556148468502,4.124861459883433,2064384
5-8,-1,10,11.494357154482888,4.2207239544580855,2064384
5-8,-1,11,12.28976052904886,4.310777936662946,2064384
5-8,-1,12,13.076731848338294,4.382186647445437,2064384
5-8,-1,13,13.868092854817709,4.439258878193204,2064384
5-8,-1,14,14.632336328900049,4.467432900080605,2064384
5-8,-1,15,15.384232293991815,4.498599582248264,2064384
5-8,-1,16,16.132579985119047,4.503400530133929,2064384
5-8,-1,17,16.889881436786954,4.512566944909474,2064384
5-8,-1,18,17.667619493272568,4.474066355871776,2064384
5-8,-1,19,18.44243900359623,4.463415721106151,2064384
5-8,-1,20,19.207367912171378,4.42072259812128,2064384
5-8,-1,21,19.97519986591642,4.359735882471478,2064384
5-8,-1,22,20.7765628875248,4.291640508742559,2064384
5-8,-1,23,21.571004716176834,4.215572781032986,2064384
5-8,-1,24,22.39129638671875,4.107667953249008,2064384
5-8,-1,25,23.21267361111111,3.994471958705357,2064384
5-8,-1,26,24.066445002480158,3.8361864846850198,2064384
5-8,-1,27,24.9315669952877,3.665800548735119,2064384
5-8,-1,28,25.849986727275546,3.456053234281994,2064384
5-8,-1,29,26.79870363265749,3.1901763431609624,2064384
5-8,-1,30,27.84191361684648,2.8348790728856645,2064384
5-8,-1,31,28.960354759579612,2.39496091812376,2064384
5-8,-1,32,30.282025049603174,1.7179749503968254,2064384
5-8,0,1,1.413361080109127,0.413361080109127,258048
5-8,0,2,2.4316871279761907,0.7658032614087301,258048
5-8,0,3,3.461941189236111,1.0492117745535714,258048
5-8,0,4,4.460495721726191,1.2776382688492063,258048
5-8,0,5,5.490769159226191,1.4797092013888888,258048
5-8,0,6,6.460162450396825,1.6398654513888888,258048
5-8,0,7,7.445692274305555,1.7820483010912698,258048
