seed,pair,layer_id,intersection_size,count,share
0,4-7,2,0,6,0.00018601190476190475
0,4-7,2,1,190,0.005890376984126984
0,4-7,2,2,2560,0.07936507936507936
0,4-7,2,3,11721,0.36337425595238093
0,4-7,2,4,17779,0.5511842757936508
0,4-7,3,0,31,0.0009610615079365079
0,4-7,3,1,641,0.019872271825396824
0,4-7,3,2,4748,0.14719742063492064
0,4-7,3,3,13865,0.42984250992063494
0,4-7,3,4,12971,0.4021267361111111
0,4-7,4,0,31,0.0009610615079365079
0,4-7,4,1,946,0.029327876984126984
0,4-7,4,2,6171,0.19131324404761904
0,4-7,4,3,14213,0.4406312003968254
0,4-7,4,4,10895,0.33776661706349204
0,4-7,5,0,101,0.003131200396825397
0,4-7,5,1,1206,0.037388392857142856
0,4-7,5,2,6960,0.21577380952380953
0,4-7,5,3,14329,0.4442274305555556
0,4-7,5,4,9660,0.2994791666666667
0,4-7,6,0,112,0.003472222222222222
0,4-7,6,1,1659,0.051432291666666664
0,4-7,6,2,7876,0.24417162698412698
0,4-7,6,3,14486,0.44909474206349204
0,4-7,6,4,8123,0.25182911706349204
0,4-7,7,0,98,0.0030381944444444445
0,4-7,7,1,1972,0.061135912698412696
0,4-7,7,2,9133,0.28314112103174605
0,4-7,7,3,14380,0.44580853174603174
0,4-7,7,4,6673,0.2068762400793651
0,4-7,-1,0,379,0.001468718998015873
0,4-7,-1,1,6670,0.025847904265873016
0,4-7,-1,2,38625,0.14968145461309523
0,4-7,-1,3,94020,0.36435081845238093
0,4-7,-1,4,118354,0.45865110367063494
0,4-8,0,0,0,0.0
0,4-8,0,1,0,0.0
0,4-8,0,2,95,0.002945188492063492
0,4-8,0,3,2747,0.08516245039682539
0,4-8,0,4,29414,0.9118923611111112
0,4-8,1,0,0,0.0
0,4-8,1,1,19,0.0005890376984126984
0,4-8,1,2,430,0.013330853174603174
0,4-8,1,3,6390,0.19810267857142858
0,4-8,1,4,25417,0.7879774305555556
0,4-8,2,0,13,0.00040302579365079363
0,4-8,2,1,139,0.004309275793650794
0,4-8,2,2,1551,0.048084077380952384
0,4-8,2,3,9418,0.2919766865079365
0,4-8,2,4,21135,0.6552269345238095
0,4-8,3,0,14,0.00043402777777777775
0,4-8,3,1,297,0.009207589285714286
0,4-8,3,2,2907,0.09012276785714286
0,4-8,3,3,12866,0.3988715277777778
0,4-8,3,4,16172,0.5013640873015873
0,4-8,4,0,20,0.0006200396825396825
0,4-8,4,1,480,0.01488095238095238
0,4-8,4,2,4341,0.13457961309523808
0,4-8,4,3,13633,0.4226500496031746
0,4-8,4,4,13782,0.42726934523809523
0,4-8,5,0,46,0.0014260912698412698
0,4-8,5,1,853,0.02644469246031746
0,4-8,5,2,5833,0.1808345734126984
0,4-8,5,3,13987,0.433624751984127
0,4-8,5,4,11537,0.35766989087301587
0,4-8,6,0,41,0.0012710813492063492
0,4-8,6,1,1177,0.03648933531746032
0,4-8,6,2,7109,0.22039310515873015
