seed,pair,layer_id,top_m,overlap_fraction
0,6-7,1,4,0.8188631572420635
0,6-7,1,5,0.832576884920635
0,6-7,1,6,0.8435898230820106
0,6-7,1,7,0.8520452451814059
0,6-7,1,8,0.8584488157242064
0,6-7,1,9,0.8680245535714286
0,6-7,1,10,0.8762183779761905
0,6-7,1,11,0.8858535128066378
0,6-7,1,12,0.8923843625992064
0,6-7,1,13,0.8986282814407814
0,6-7,1,14,0.9037366248582767
0,6-7,1,15,0.9104435350529101
0,6-7,1,16,0.9173932756696429
0,6-7,1,17,0.9234816322362278
0,6-7,1,18,0.9293309771825397
0,6-7,1,19,0.9347848788638262
0,6-7,1,20,0.9395135788690476
0,6-7,1,21,0.9443573436318972
0,6-7,1,22,0.948047720508658
0,6-7,1,23,0.9526599702380952
0,6-7,1,24,0.957945808531746
0,6-7,1,25,0.962625248015873
0,6-7,1,26,0.9663246909340659
0,6-7,1,27,0.9713736864344503
0,6-7,1,28,0.975215020904195
0,6-7,1,29,0.9805596178845101
0,6-7,1,30,0.9866898148148148
0,6-7,1,31,0.9932065652201741
0,6-7,1,32,1.0
0,6-7,2,1,0.6501426091269841
0,6-7,2,2,0.7008463541666666
0,6-7,2,3,0.7253740906084656
0,6-7,2,4,0.7523871527777778
0,6-7,2,5,0.7681175595238096
0,6-7,2,6,0.7807849702380952
0,6-7,2,7,0.7958297902494331
0,6-7,2,8,0.807097904265873
0,6-7,2,9,0.8212150022045855
0,6-7,2,10,0.8328807043650793
0,6-7,2,11,0.8441614808802309
0,6-7,2,12,0.8525028935185185
0,6-7,2,13,0.8623058798840049
0,6-7,2,14,0.8714790603741497
0,6-7,2,15,0.8792162698412699
0,6-7,2,16,0.8874453590029762
0,6-7,2,17,0.8955561391223156
0,6-7,2,18,0.9018201609347443
0,6-7,2,19,0.9081933348997494
0,6-7,2,20,0.9139229910714286
0,6-7,2,21,0.9196738591269841
0,6-7,2,22,0.926391425414863
0,6-7,2,23,0.9323078416149069
0,6-7,2,24,0.9389196325231481
0,6-7,2,25,0.946500496031746
0,6-7,2,26,0.9535471039377289
0,6-7,2,27,0.9603829089506173
0,6-7,2,28,0.9667116195436508
0,6-7,2,29,0.9738792248221128
0,6-7,2,30,0.9810980902777777
0,6-7,2,31,0.988863287250384
0,6-7,2,32,1.0
0,6-7,3,1,0.6027405753968254
0,6-7,3,2,0.6508091517857143
0,6-7,3,3,0.6846684854497355
0,6-7,3,4,0.7101469494047619
0,6-7,3,5,0.7258680555555556
0,6-7,3,6,0.7416242972883598
0,6-7,3,7,0.7560896754535147
0,6-7,3,8,0.7677021329365079
0,6-7,3,9,0.781084656084656
0,6-7,3,10,0.7936631944444444
0,6-7,3,11,0.8046987734487735
0,6-7,3,12,0.8170805431547619
0,6-7,3,13,0.8307243971306472
0,6-7,3,14,0.8418743799603174
0,6-7,3,15,0.8508783895502645
0,6-7,3,16,0.859650142609127
0,6-7,3,17,0.8689309056956116
0,6-7,3,18,0.8769548473324515
0,6-7,3,19,0.8853073438805347
0,6-7,3,20,0.893488033234127
0,6-7,3,21,0.9018403368291761
0,6-7,3,22,0.9100350604256854
0,6-7,3,23,0.9181601535541752
0,6-7,3,24,0.9260512256117724
0,6-7,3,25,0.9332403273809524
0,6-7,3,26,0.9416161095848596
0,6-7,3,27,0.9492049713403881
0,6-7,3,28,0.9574077026643991
0,6-7,3,29,0.9669679204296662
0,6-7,3,30,0.9761346726190476
0,6-7,3,31,0.9864351318484383
0,6-7,3,32,1.0
0,6-7,4,1,0.5848834325396826
0,6-7,4,2,0.6264880952380952
0,6-7,4,3,0.6565600198412699
0,6-7,4,4,0.6739288814484127
0,6-7,4,5,0.6895399305555555
0,6-7,4,6,0.70497478505291
0,6-7,4,7,0.7167791595804989
0,6-7,4,8,0.7296200706845238
0,6-7,4,9,0.7446814373897708
0,6-7,4,10,0.759086681547619
0,6-7,4,11,0.772589172979798
0,6-7,4,12,0.7857633721891535
0,6-7,4,13,0.7979624542124543
0,6-7,4,14,0.809452947845805
0,6-7,4,15,0.8205171130952381
0,6-7,4,16,0.8309306795634921
0,6-7,4,17,0.841827876984127
0,6-7,4,18,0.8519241898148148
0,6-7,4,19,0.8614358161027569
0,6-7,4,20,0.8705496651785715
0,6-7,4,21,0.8809154738284203
0,6-7,4,22,0.8910843930375181
0,6-7,4,23,0.9002652691511387
0,6-7,4,24,0.9102686321924603
0,6-7,4,25,0.9200496031746032
0,6-7,4,26,0.929420405982906
0,6-7,4,27,0.9390213936654909
0,6-7,4,28,0.9484315210459183
0,6-7,4,29,0.9591169352079912
0,6-7,4,30,0.9714254712301588
0,6-7,4,31,0.9842369911674347
0,6-7,4,32,1.0
0,6-7,5,1,0.595734126984127
0,6-7,5,2,0.6271236359126984
0,6-7,5,3,0.650411292989418
0,6-7,5,4,0.6628999255952381
0,6-7,5,5,0.6786334325396826
0,6-7,5,6,0.6940982556216931
0,6-7,5,7,0.7083643353174603
0,6-7,5,8,0.7205713665674603
0,6-7,5,9,0.7339754188712522
0,6-7,5,10,0.746196056547619
0,6-7,5,11,0.7579477813852814
0,6-7,5,12,0.7697818493716931
0,6-7,5,13,0.7813740079365079
0,6-7,5,14,0.7940759637188208
0,6-7,5,15,0.8053674768518518
0,6-7,5,16,0.8169371589781746
0,6-7,5,17,0.8271438783846872
0,6-7,5,18,0.838031856261023
0,6-7,5,19,0.8477443609022557
0,6-7,5,20,0.8586883060515873
0,6-7,5,21,0.8684881070483749
0,6-7,5,22,0.8789752998737373
0,6-7,5,23,0.8898459066597654
0,6-7,5,24,0.9009719122023809
0,6-7,5,25,0.9110825892857143
0,6-7,5,26,0.9221098996489622
0,6-7,5,27,0.9335237084803057
0,6-7,5,28,0.944886222718254
0,6-7,5,29,0.9565020782019704
0,6-7,5,30,0.968565021494709
0,6-7,5,31,0.9823638712877624
0,6-7,5,32,1.0
0,6-7,6,1,0.5893787202380952
0,6-7,6,2,0.6071738591269841
0,6-7,6,3,0.6207837301587301
0,6-7,6,4,0.6403072296626984
0,6-7,6,5,0.6551897321428571
0,6-7,6,6,0.6682529348544973
0,6-7,6,7,0.681844352324263
0,6-7,6,8,0.6971028645833334
0,6-7,6,9,0.7117435515873016
0,6-7,6,10,0.7243675595238095
0,6-7,6,11,0.7375090187590188
0,6-7,6,12,0.7512297453703703
0,6-7,6,13,0.7640582074175825
0,6-7,6,14,0.777202026643991
0,6-7,6,15,0.790901951058201
0,6-7,6,16,0.8024999224950397
0,6-7,6,17,0.8144877742763772
0,6-7,6,18,0.8261391506834215
0,6-7,6,19,0.8372297932330827
0,6-7,6,20,0.8482266865079365
0,6-7,6,21,0.8602297689909297
0,6-7,6,22,0.8720886318542569
0,6-7,6,23,0.8833705357142857
0,6-7,6,24,0.8953334263392857
0,6-7,6,25,0.9069704861111111
0,6-7,6,26,0.9176718463827839
0,6-7,6,27,0.9293028457524986
0,6-7,6,28,0.9411792711876418
0,6-7,6,29,0.9530619269978107
0,6-7,6,30,0.9667844742063492
0,6-7,6,31,0.9811407930107527
0,6-7,6,32,1.0
0,6-7,7,1,0.7041480654761905
0,6-7,7,2,0.6673952132936508
0,6-7,7,3,0.6408006779100529
0,6-7,7,4,0.6353779141865079
0,6-7,7,5,0.6406312003968254
0,6-7,7,6,0.6544725529100529
0,6-7,7,7,0.6693771258503401
0,6-7,7,8,0.6854267423115079
0,6-7,7,9,0.7020778218694885
0,6-7,7,10,0.7175998263888889
0,6-7,7,11,0.73567426497114
0,6-7,7,12,0.7492146164021164
0,6-7,7,13,0.763342777014652
0,6-7,7,14,0.7760770975056689
0,6-7,7,15,0.7896494708994709
0,6-7,7,16,0.8025037977430556
0,6-7,7,17,0.8145260708450047
0,6-7,7,18,0.8264870618386243
0,6-7,7,19,0.8389039003759399
0,6-7,7,20,0.8495303199404762
0,6-7,7,21,0.8603773974867724
0,6-7,7,22,0.871066975559163
0,6-7,7,23,0.8817705637508627
0,6-7,7,24,0.8926646722056878
0,6-7,7,25,0.904296875
0,6-7,7,26,0.9167739812271062
0,6-7,7,27,0.9294590038947678
0,6-7,7,28,0.9419332837301587
0,6-7,7,29,0.9554693914203612
0,6-7,7,30,0.9682270998677248
0,6-7,7,31,0.9823068676395289
0,6-7,7,32,1.0
0,6-7,-1,1,0.6617140997023809
0,6-7,-1,2,0.6877402653769841
0,6-7,-1,3,0.7035202752976191
0,6-7,-1,4,0.7198680090525794
0,6-7,-1,5,0.7338061135912698
0,6-7,-1,6,0.746857173859127
0,6-7,-1,7,0.759033203125
0,6-7,-1,8,0.7712605794270834
0,6-7,-1,9,0.7840513737323633
0,6-7,-1,10,0.7958333333333333
0,6-7,-1,11,0.8080018939393939
0,6-7,-1,12,0.8184833829365079
0,6-7,-1,13,0.8289385039873322
0,6-7,-1,14,0.8388658034828514
0,6-7,-1,15,0.8484672102347883
0,6-7,-1,16,0.857665046812996
0,6-7,-1,17,0.8668300653594772
0,6-7,-1,18,0.8754445770640432
0,6-7,-1,19,0.8836589357508354
0,6-7,-1,20,0.8915907118055556
0,6-7,-1,21,0.8997823955971277
0,6-7,-1,22,0.9080197553097944
0,6-7,-1,23,0.9160317999482401
0,6-7,-1,24,0.9244444509031912
0,6-7,-1,25,0.9326176525297619
0,6-7,-1,26,0.9407173501411783
0,6-7,-1,27,0.9491487084803057
0,6-7,-1,28,0.9575470731912556
0,6-7,-1,29,0.9666971875855227
0,6-7,-1,30,0.9762847738921958
0,6-7,-1,31,0.9867391513056836
0,6-7,-1,32,1.0
0,6-8,0,1,0.8004402281746031
0,6-8,0,2,0.829163566468254
0,6-8,0,3,0.8263475529100529
0,6-8,0,4,0.8519500248015873
0,6-8,0,5,0.8677021329365079
0,6-8,0,6,0.8730210400132276
0,6-8,0,7,0.880655647675737
0,6-8,0,8,0.8891059027777778
0,6-8,0,9,0.8959228946208113
0,6-8,0,10,0.902734375
0,6-8,0,11,0.9128139655483406
0,6-8,0,12,0.918965980489418
0,6-8,0,13,0.9237637362637363
0,6-8,0,14,0.9285913584183674
0,6-8,0,15,0.9340980489417989
0,6-8,0,16,0.9372946118551587
0,6-8,0,17,0.9421138246965453
0,6-8,0,18,0.9472466793430335
0,6-8,0,19,0.9511294512322472
0,6-8,0,20,0.9543201264880953
0,6-8,0,21,0.9578668272864701
0,6-8,0,22,0.9622043538059163
0,6-8,0,23,0.9664908988957902
0,6-8,0,24,0.9692912429728836
0,6-8,0,25,0.9731150793650793
0,6-8,0,26,0.9767353956807082
0,6-8,0,27,0.9793607161228689
0,6-8,0,28,0.9833397551729025
0,6-8,0,29,0.9872218373700055
0,6-8,0,30,0.9905144262566138
0,6-8,0,31,0.9952996991807476
0,6-8,0,32,1.0
0,6-8,1,1,0.7215401785714286
0,6-8,1,2,0.7646949404761905
0,6-8,1,3,0.7835648148148148
0,6-8,1,4,0.8038814484126984
0,6-8,1,5,0.8187562003968254
0,6-8,1,6,0.8346612516534392
0,6-8,1,7,0.8448572137188208
0,6-8,1,8,0.8516555059523809
0,6-8,1,9,0.8631365740740741
0,6-8,1,10,0.8729352678571428
0,6-8,1,11,0.8811806682900433
0,6-8,1,12,0.8885607845568783
0,6-8,1,13,0.8961743551587301
0,6-8,1,14,0.9022130987811792
0,6-8,1,15,0.9092737268518518
0,6-8,1,16,0.9153277684771826
0,6-8,1,17,0.920561974789916
0,6-8,1,18,0.9254557291666666
0,6-8,1,19,0.9312767596073517
0,6-8,1,20,0.937340339781746
0,6-8,1,21,0.9433136101662888
0,6-8,1,22,0.9466737689393939
0,6-8,1,23,0.9510923481711525
0,6-8,1,24,0.9565132585152116
0,6-8,1,25,0.960952380952381
0,6-8,1,26,0.9656808035714286
0,6-8,1,27,0.9704045873750735
0,6-8,1,28,0.9745064041241497
0,6-8,1,29,0.9804142292692939
0,6-8,1,30,0.9861524470899471
0,6-8,1,31,0.9928395417306708
0,6-8,1,32,1.0
0,6-8,2,1,0.6187375992063492
0,6-8,2,2,0.6701233878968254
0,6-8,2,3,0.7092943948412699
0,6-8,2,4,0.7380332341269841
0,6-8,2,5,0.7566282242063492
0,6-8,2,6,0.7708953373015873
0,6-8,2,7,0.7848949475623582
0,6-8,2,8,0.7980492001488095
0,6-8,2,9,0.8109326774691358
0,6-8,2,10,0.8214936755952381
0,6-8,2,11,0.834669237012987
0,6-8,2,12,0.8456101190476191
0,6-8,2,13,0.8549417162698413
0,6-8,2,14,0.8637396364795918
0,6-8,2,15,0.873458167989418
0,6-8,2,16,0.8820083860367064
0,6-8,2,17,0.8899703110410832
0,6-8,2,18,0.8960589588844797
0,6-8,2,19,0.9026358213241437
0,6-8,2,20,0.9086402529761904
0,6-8,2,21,0.9154339687263794
0,6-8,2,22,0.9222258860930735
0,6-8,2,23,0.9283988957902002
0,6-8,2,24,0.9353505291005291
0,6-8,2,25,0.9423821924603175
0,6-8,2,26,0.9491698622557998
0,6-8,2,27,0.9570645484273956
0,6-8,2,28,0.964503835388322
0,6-8,2,29,0.9720479696907499
0,6-8,2,30,0.9797960069444445
0,6-8,2,31,0.9881322404633897
0,6-8,2,32,1.0
0,6-8,3,1,0.5783730158730159
0,6-8,3,2,0.6420665922619048
0,6-8,3,3,0.6678137400793651
0,6-8,3,4,0.6938399057539683
0,6-8,3,5,0.7160962301587301
0,6-8,3,6,0.7298332093253969
0,6-8,3,7,0.7467625070861678
0,6-8,3,8,0.7606220548115079
0,6-8,3,9,0.773440944664903
0,6-8,3,10,0.7892423115079366
0,6-8,3,11,0.8019649621212122
0,6-8,3,12,0.8133913070436508
0,6-8,3,13,0.8256353021978022
0,6-8,3,14,0.8358799248866213
0,6-8,3,15,0.8458808697089947
0,6-8,3,16,0.8545270647321429
0,6-8,3,17,0.864078183356676
0,6-8,3,18,0.8716913993606702
0,6-8,3,19,0.8794593906641605
0,6-8,3,20,0.8889136904761905
0,6-8,3,21,0.8972815688775511
0,6-8,3,22,0.9053368506493507
0,6-8,3,23,0.9134532436162871
0,6-8,3,24,0.9218026620370371
0,6-8,3,25,0.9299094742063492
0,6-8,3,26,0.9387615422771672
0,6-8,3,27,0.9468958976337448
0,6-8,3,28,0.9556328390731292
0,6-8,3,29,0.9649891386152162
0,6-8,3,30,0.9749111276455027
0,6-8,3,31,0.9857340869815668
0,6-8,3,32,1.0
0,6-8,4,1,0.570343501984127
0,6-8,4,2,0.5988188244047619
0,6-8,4,3,0.6317067625661376
0,6-8,4,4,0.658203125
0,6-8,4,5,0.6770709325396825
0,6-8,4,6,0.6967902612433863
0,6-8,4,7,0.7124521683673469
0,6-8,4,8,0.7268725198412699
0,6-8,4,9,0.7400586970899471
0,6-8,4,10,0.752570064484127
0,6-8,4,11,0.7671215503246753
0,6-8,4,12,0.780159763558201
0,6-8,4,13,0.7917405944749695
0,6-8,4,14,0.8040010274943311
0,6-8,4,15,0.8162037037037037
0,6-8,4,16,0.8269275483630952
0,6-8,4,17,0.8376954948646125
0,6-8,4,18,0.848650035824515
0,6-8,4,19,0.8584433087928154
0,6-8,4,20,0.8681749131944444
0,6-8,4,21,0.8783821688397582
0,6-8,4,22,0.8875994881854257
0,6-8,4,23,0.896752609558316
0,6-8,4,24,0.9068622891865079
0,6-8,4,25,0.9168923611111112
0,6-8,4,26,0.927271730006105
0,6-8,4,27,0.9370659722222222
0,6-8,4,28,0.9474416719812925
0,6-8,4,29,0.9584787219485496
0,6-8,4,30,0.9706235532407408
0,6-8,4,31,0.9833349334357399
0,6-8,4,32,1.0
0,6-8,5,1,0.548859126984127
0,6-8,5,2,0.5792255704365079
0,6-8,5,3,0.6170944940476191
0,6-8,5,4,0.639222160218254
0,6-8,5,5,0.6586619543650793
0,6-8,5,6,0.6752800512566137
0,6-8,5,7,0.6896214214852607
0,6-8,5,8,0.7035047743055556
0,6-8,5,9,0.718643215388007
0,6-8,5,10,0.7316933283730159
0,6-8,5,11,0.7447465728715729
0,6-8,5,12,0.7570607018849206
0,6-8,5,13,0.7686011904761905
0,6-8,5,14,0.7814714427437641
0,6-8,5,15,0.7945023148148148
0,6-8,5,16,0.8067355685763888
0,6-8,5,17,0.8188699959150327
0,6-8,5,18,0.8294322503306878
0,6-8,5,19,0.8405127401837929
0,6-8,5,20,0.8515857514880952
0,6-8,5,21,0.8621799414210128
0,6-8,5,22,0.8728777732683982
0,6-8,5,23,0.884369338768116
0,6-8,5,24,0.8958152488425926
0,6-8,5,25,0.9071254960317461
0,6-8,5,26,0.9179449023199023
0,6-8,5,27,0.9300755989124044
0,6-8,5,28,0.9425876470379818
0,6-8,5,29,0.9542047242747673
0,6-8,5,30,0.9670479910714286
0,6-8,5,31,0.9818838405657963
0,6-8,5,32,1.0
0,6-8,6,1,0.5603608630952381
0,6-8,6,2,0.5774119543650794
0,6-8,6,3,0.597821593915344
0,6-8,6,4,0.6165907118055556
0,6-8,6,5,0.6356584821428571
0,6-8,6,6,0.6529896246693122
0,6-8,6,7,0.6668349631519275
0,6-8,6,8,0.6818886408730159
0,6-8,6,9,0.6966696979717814
0,6-8,6,10,0.7129588293650794
0,6-8,6,11,0.7300967261904762
0,6-8,6,12,0.7441742104828042
0,6-8,6,13,0.7583967681623932
0,6-8,6,14,0.7715508078231292
0,6-8,6,15,0.7846726190476191
0,6-8,6,16,0.7972508990575397
0,6-8,6,17,0.809469100140056
0,6-8,6,18,0.8215853036816578
0,6-8,6,19,0.8325077015455304
0,6-8,6,20,0.8441375248015873
0,6-8,6,21,0.8554466057256236
0,6-8,6,22,0.8672368213383839
0,6-8,6,23,0.8785652281746031
0,6-8,6,24,0.8903653583829365
0,6-8,6,25,0.902828621031746
0,6-8,6,26,0.9145275297619048
0,6-8,6,27,0.9266010802469136
0,6-8,6,28,0.9390999238236961
0,6-8,6,29,0.9516486641351943
0,6-8,6,30,0.9650555968915344
0,6-8,6,31,0.9805647561443932
0,6-8,6,32,1.0
0,6-8,7,1,0.7033110119047619
0,6-8,7,2,0.6629929315476191
0,6-8,7,3,0.6298776455026455
0,6-8,7,4,0.6233258928571429
0,6-8,7,5,0.628875248015873
0,6-8,7,6,0.6403511491402116
0,6-8,7,7,0.6544607426303855
0,6-8,7,8,0.6698249937996031
0,6-8,7,9,0.6860187940917107
0,6-8,7,10,0.7033854166666667
0,6-8,7,11,0.7212188852813853
0,6-8,7,12,0.7380151496362434
0,6-8,7,13,0.7535652281746031
0,6-8,7,14,0.7677419926303855
0,6-8,7,15,0.7815806878306878
0,6-8,7,16,0.7939821273561508
0,6-8,7,17,0.8060369981325863
0,6-8,7,18,0.8178065062830688
0,6-8,7,19,0.8304632022765246
0,6-8,7,20,0.8427393353174604
0,6-8,7,21,0.8546907478269086
0,6-8,7,22,0.866825340458153
0,6-8,7,23,0.87890625
0,6-8,7,24,0.8901664289847884
0,6-8,7,25,0.9017522321428572
0,6-8,7,26,0.914256858592796
0,6-8,7,27,0.927089074441505
0,6-8,7,28,0.9396424585459183
0,6-8,7,29,0.9520196189107827
0,6-8,7,30,0.9653800843253968
0,6-8,7,31,0.9808387736815156
0,6-8,7,32,1.0
0,6-8,-1,1,0.6377456907242064
0,6-8,-1,2,0.6655622209821429
0,6-8,-1,3,0.682940124834656
0,6-8,-1,4,0.7031308128720238
0,6-8,-1,5,0.7199311755952381
0,6-8,-1,6,0.7342277405753969
0,6-8,-1,7,0.7475674514597506
0,6-8,-1,8,0.7601904490637401
0,6-8,-1,9,0.7731029369212963
0,6-8,-1,10,0.7858766586061507
0,6-8,-1,11,0.7992265709550865
0,6-8,-1,12,0.810742252087467
0,6-8,-1,13,0.8216023613972833
0,6-8,-1,14,0.8318986611571711
0,6-8,-1,15,0.8424587673611111
0,6-8,-1,16,0.8517567468067956
0,6-8,-1,17,0.8610994853670635
0,6-8,-1,18,0.8697408578593474
0,6-8,-1,19,0.8783035469533208
0,6-8,-1,20,0.8869814918154761
0,6-8,-1,21,0.895574429858749
0,6-8,-1,22,0.9038725353422619
0,6-8,-1,23,0.9122536016218081
0,6-8,-1,24,0.9207708772528108
0,6-8,-1,25,0.9293697296626984
0,6-8,-1,26,0.9380435780582265
0,6-8,-1,27,0.946819684422766
0,6-8,-1,28,0.9558443168934241
0,6-8,-1,29,0.9651281130268199
0,6-8,-1,30,0.9749351541832011
0,6-8,-1,31,0.9860784840229775
0,6-8,-1,32,1.0
0,7-8,0,1,0.8329613095238095
0,7-8,0,2,0.8589719742063492
0,7-8,0,3,0.8602533895502645
0,7-8,0,4,0.8842695932539683
0,7-8,0,5,0.8928013392857143
0,7-8,0,6,0.8970217427248677
0,7-8,0,7,0.9013472576530612
0,7-8,0,8,0.9076644655257936
0,7-8,0,9,0.9153025793650794
0,7-8,0,10,0.9209976438492063
0,7-8,0,11,0.9290590052308803
0,7-8,0,12,0.9311678447420635
0,7-8,0,13,0.9359451312576312
0,7-8,0,14,0.9415346867913832
0,7-8,0,15,0.944932208994709
0,7-8,0,16,0.9486781529017857
0,7-8,0,17,0.9519906921101774
0,7-8,0,18,0.9553399195326279
0,7-8,0,19,0.9582435907477026
0,7-8,0,20,0.9611188616071429
0,7-8,0,21,0.9657767620937264
0,7-8,0,22,0.9690712932900433
0,7-8,0,23,0.9722060472739821
0,7-8,0,24,0.9744776165674603
0,7-8,0,25,0.9776500496031746
0,7-8,0,26,0.9806607238247863
0,7-8,0,27,0.9827100786302175
0,7-8,0,28,0.9859406001984127
0,7-8,0,29,0.9885431633141762
0,7-8,0,30,0.9921585648148148
0,7-8,0,31,0.9959797427035331
0,7-8,0,32,1.0
0,7-8,1,1,0.7379712301587301
0,7-8,1,2,0.7900390625
0,7-8,1,3,0.8057829034391535
0,7-8,1,4,0.8213820684523809
0,7-8,1,5,0.8364893353174603
0,7-8,1,6,0.8490461722883598
0,7-8,1,7,0.8582456420068028
0,7-8,1,8,0.8670944940476191
0,7-8,1,9,0.8771046902557319
0,7-8,1,10,0.8856646825396826
0,7-8,1,11,0.8937674738455988
0,7-8,1,12,0.9003777075066137
0,7-8,1,13,0.9070965926434676
0,7-8,1,14,0.914210866638322
0,7-8,1,15,0.9194609788359789
0,7-8,1,16,0.9262579055059523
0,7-8,1,17,0.9316223885387488
0,7-8,1,18,0.9357259975749559
0,7-8,1,19,0.9405561429615706
0,7-8,1,20,0.9444893973214286
0,7-8,1,21,0.9489190641534392
0,7-8,1,22,0.9533800617784993
0,7-8,1,23,0.958110927795031
0,7-8,1,24,0.9626916956018519
0,7-8,1,25,0.9668253968253968
0,7-8,1,26,0.96988038003663
0,7-8,1,27,0.974533592372134
0,7-8,1,28,0.9780594529478458
0,7-8,1,29,0.9828387982348111
0,7-8,1,30,0.9879877645502646
0,7-8,1,31,0.9933545746927803
0,7-8,1,32,1.0
0,7-8,2,1,0.6998077876984127
0,7-8,2,2,0.7324373759920635
0,7-8,2,3,0.7581225198412699
0,7-8,2,4,0.7817150297619048
0,7-8,2,5,0.8001488095238095
0,7-8,2,6,0.8098183283730159
0,7-8,2,7,0.8217075892857143
0,7-8,2,8,0.8303377666170635
0,7-8,2,9,0.8394682815255732
0,7-8,2,10,0.8513423859126984
0,7-8,2,11,0.861624053030303
0,7-8,2,12,0.8705331307870371
0,7-8,2,13,0.8791375724969475
0,7-8,2,14,0.8863976580215419
0,7-8,2,15,0.892958416005291
0,7-8,2,16,0.8994101872519841
0,7-8,2,17,0.906124168417367
0,7-8,2,18,0.912219604276896
0,7-8,2,19,0.9185887896825397
0,7-8,2,20,0.9237800719246032
0,7-8,2,21,0.9296653557256236
0,7-8,2,22,0.9357963000541125
0,7-8,2,23,0.9402874827467219
0,7-8,2,24,0.9455088458994709
0,7-8,2,25,0.9516827876984127
0,7-8,2,26,0.957791990995116
0,7-8,2,27,0.9644430206496178
0,7-8,2,28,0.9701484109268708
0,7-8,2,29,0.9765849497126436
0,7-8,2,30,0.9829954117063492
0,7-8,2,31,0.9903563828084997
0,7-8,2,32,1.0
0,7-8,3,1,0.6384238591269841
0,7-8,3,2,0.6831442212301587
0,7-8,3,3,0.706979580026455
0,7-8,3,4,0.7342044890873016
0,7-8,3,5,0.7517485119047619
0,7-8,3,6,0.7668185763888888
0,7-8,3,7,0.7788185586734694
0,7-8,3,8,0.7902793278769841
0,7-8,3,9,0.804766727292769
0,7-8,3,10,0.8173487103174604
0,7-8,3,11,0.827276672979798
0,7-8,3,12,0.8388284350198413
0,7-8,3,13,0.8469122023809523
0,7-8,3,14,0.8560755031179138
0,7-8,3,15,0.8642133763227513
0,7-8,3,16,0.8726826016865079
0,7-8,3,17,0.8803232230392157
0,7-8,3,18,0.8877693727954145
0,7-8,3,19,0.8956212144945698
0,7-8,3,20,0.9033683655753968
0,7-8,3,21,0.9104795564058957
0,7-8,3,22,0.9184225063131313
0,7-8,3,23,0.925256912094548
0,7-8,3,24,0.9326817749669312
0,7-8,3,25,0.9399751984126984
0,7-8,3,26,0.9468709458943834
0,7-8,3,27,0.9542491089800118
0,7-8,3,28,0.9625208156179138
0,7-8,3,29,0.9701515034893268
0,7-8,3,30,0.977990658068783
0,7-8,3,31,0.9876752112135176
0,7-8,3,32,1.0
0,7-8,4,1,0.6040426587301587
0,7-8,4,2,0.6324404761904762
0,7-8,4,3,0.6693225033068783
0,7-8,4,4,0.6908637152777778
0,7-8,4,5,0.7091517857142857
0,7-8,4,6,0.7267226769179894
0,7-8,4,7,0.7408145549886621
0,7-8,4,8,0.7542511470734127
0,7-8,4,9,0.7657731205908289
0,7-8,4,10,0.7768415178571428
0,7-8,4,11,0.7898713699494949
0,7-8,4,12,0.8015898850859788
0,7-8,4,13,0.8135397588522588
0,7-8,4,14,0.8249450821995464
0,7-8,4,15,0.8343770667989417
0,7-8,4,16,0.8424886067708334
0,7-8,4,17,0.8527004551820728
0,7-8,4,18,0.8618086557539683
0,7-8,4,19,0.8704019162489557
0,7-8,4,20,0.8793759300595239
0,7-8,4,21,0.8885331042139077
0,7-8,4,22,0.8974271171536796
0,7-8,4,23,0.9061138608523119
0,7-8,4,24,0.915984623015873
0,7-8,4,25,0.9253509424603175
0,7-8,4,26,0.9343676072191697
0,7-8,4,27,0.9438680371840094
0,7-8,4,28,0.9534416631235828
0,7-8,4,29,0.9632722701149425
0,7-8,4,30,0.9742952215608466
0,7-8,4,31,0.9859781025985663
0,7-8,4,32,1.0
0,7-8,5,1,0.5911148313492064
0,7-8,5,2,0.6197606646825397
0,7-8,5,3,0.6529741236772487
0,7-8,5,4,0.6729368179563492
0,7-8,5,5,0.6849888392857143
0,7-8,5,6,0.7007120122354498
0,7-8,5,7,0.7166462939342404
0,7-8,5,8,0.7313949342757936
0,7-8,5,9,0.746228091931217
0,7-8,5,10,0.7573970734126985
0,7-8,5,11,0.7681361607142857
0,7-8,5,12,0.7804542824074074
0,7-8,5,13,0.7916070474664225
0,7-8,5,14,0.8028008078231292
0,7-8,5,15,0.8147094080687831
0,7-8,5,16,0.8257804749503969
0,7-8,5,17,0.8375021883753502
0,7-8,5,18,0.8478147045855379
0,7-8,5,19,0.8584025167084378
0,7-8,5,20,0.868523685515873
0,7-8,5,21,0.8781075798374905
0,7-8,5,22,0.8875614402958153
0,7-8,5,23,0.8973564742926156
0,7-8,5,24,0.906851955191799
0,7-8,5,25,0.9171416170634921
0,7-8,5,26,0.9264096363705738
0,7-8,5,27,0.9366193140064668
0,7-8,5,28,0.9478015164399093
0,7-8,5,29,0.9586593886836344
0,7-8,5,30,0.9699446097883598
0,7-8,5,31,0.9829649097542242
0,7-8,5,32,1.0
0,7-8,6,1,0.5796440972222222
0,7-8,6,2,0.6238219246031746
0,7-8,6,3,0.6430534887566137
0,7-8,6,4,0.6618536086309523
0,7-8,6,5,0.6779141865079366
0,7-8,6,6,0.6888279183201058
0,7-8,6,7,0.7030009920634921
0,7-8,6,8,0.7149445064484127
0,7-8,6,9,0.7299313822751323
0,7-8,6,10,0.7437903025793651
