pair,layer_id,rbo_p90,rbo_p95,kendall_tau,mean_absolute_rank_displacement,normalized_footrule_similarity,top1_overlap,top4_overlap,top8_overlap,selected_containment_a,selected_containment_b,selected_jaccard,hypergeometric_calibrated_overlap,empirical_observed_overlap,empirical_null_overlap,empirical_ceiling_overlap,empirical_alignment_headroom,frequency_adjusted_overlap,empirical_ceiling_utilization,empirical_num_samples,selected_union_kendall_tau,common_selected_kendall_tau,common_pairwise_order_agreement,common_selected_exact_order_fraction,full_containment_record_fraction,ordered_containment_record_fraction,contained_exact_order_fraction,common_selected_record_mean_tau,common_selected_valid_record_fraction,common_pair_coverage,num_seeds
1-5,6,0.39938845711283316,0.5790356704330001,0.2016161846858199,8.730181335772157,0.45436366651424026,0.09094948743386244,0.24028087797619047,0.37920851934523814,0.34320229828042326,0.06864045965608466,0.06864045965608466,0.22157309425827942,0.34320229828042326,0.2554745986012608,0.3493820271164021,0.09390742851514129,0.11807417127418772,0.9319504567171252,336.0,-0.15890376984126983,nan,nan,nan,0.34320229828042326,nan,nan,nan,0.0,nan,3
1-5,7,0.4128755227901464,0.5880221443609287,0.22014265162970428,8.549217587425595,0.4656739007859003,0.12199280753968254,0.25826719576719576,0.3884303178736772,0.37091807208994704,0.07418361441798943,0.07418361441798943,0.25442141877327057,0.37091807208994704,0.24948088167004392,0.37480365410052907,0.12532277243048515,0.1619470946638294,0.9691818926293804,336.0,-0.10381875551146384,nan,nan,nan,0.37091807208994704,nan,nan,nan,0.0,nan,3
1-6,-1,0.47211094955335103,0.632173354519784,0.3234704950804352,7.510442259450438,0.5305973587843476,0.16545758928571427,0.33396564463458994,0.46568823113012564,0.5425230964781745,0.09042051607969577,0.09042051607969576,0.43695150335775335,0.5425230964781748,0.4027976212463414,0.5425825169477513,0.13978489570140995,0.23400536486035542,0.9995730253686057,336.0,0.005582768408289242,nan,nan,nan,0.5425230964781745,nan,nan,nan,0.0,nan,3
1-6,0,0.6065341459489738,0.7305136364678119,0.542133290280578,5.2330696872933204,0.6729331445441674,0.2987454530423281,0.5078305844907407,0.6234240658068783,0.7947771990740741,0.13246286651234565,0.13246286651234565,0.7474180911680911,0.7947771990740741,0.6356627036896318,0.7961309523809524,0.1604682486913205,0.4372599789070064,0.9916534817616317,336.0,0.19645986866969012,nan,nan,nan,0.7947771990740741,nan,nan,nan,0.0,nan,3
1-6,1,0.5415696651445464,0.6839419340912372,0.4470582367271505,6.258549442997684,0.6088406598126447,0.22647982804232805,0.4186688781415344,0.5523713934358465,0.6888537533068783,0.11480895888447973,0.11480895888447971,0.6170507733007734,0.6888537533068781,0.5079749855763819,0.691292576058201,0.1833175904818191,0.3674964496893011,0.9864524687969717,336.0,0.09594671201814058,nan,nan,nan,0.6888537533068783,nan,nan,nan,0.0,nan,3
1-6,2,0.49703980469501124,0.6513892992556596,0.37490089990759407,7.008192920180225,0.561987942488736,0.17708333333333334,0.3668206431878307,0.4979151165674603,0.5946180555555555,0.09910300925925926,0.09910300925925924,0.501068376068376,0.5946180555555557,0.4342157685325903,0.5969122023809524,0.16269643384836205,0.28402909061528114,0.98582838508747,336.0,0.03819011400856639,nan,nan,nan,0.5946180555555555,nan,nan,nan,0.0,nan,3
1-6,3,0.46529834770852463,0.6271329020083408,0.3097540742607527,7.643127118468915,0.5223045550956928,0.16071428571428573,0.32386997767857145,0.4583617518187831,0.5351149140211641,0.08918581900352733,0.08918581900352734,0.4278337403337404,0.5351149140211641,0.3931398985421592,0.5388351521164022,0.14569525357424296,0.23379034172391952,0.9743553069629823,336.0,-0.002774431531872009,nan,nan,nan,0.5351149140211641,nan,nan,nan,0.0,nan,3
1-6,4,0.43429335868136293,0.6041526704946103,0.2580015120967742,8.19263664124504,0.487960209922185,0.12950562169312171,0.28818927744708994,0.4204217819940476,0.4810681216931217,0.08017802028218694,0.08017802028218696,0.36131461131461134,0.4810681216931217,0.34836335908476873,0.48574942129629634,0.1373860622115277,0.2036181589440059,0.9657828122051789,336.0,-0.03823302469135803,nan,nan,nan,0.4810681216931217,nan,nan,nan,0.0,nan,3
1-6,5,0.41560827967773334,0.5901013036848114,0.2256902879284274,8.53187908192791,0.4667575573795057,0.11271288029100529,0.26226128472222227,0.39740668402777785,0.429697833994709,0.07161630566578485,0.07161630566578485,0.2980896418396419,0.429697833994709,0.31367741578014185,0.4344618055555555,0.12078438977541371,0.16903573440671016,0.9603838555438579,336.0,-0.07459884416729655,nan,nan,nan,0.429697833994709,nan,nan,nan,0.0,nan,3
1-6,6,0.40042872501469917,0.5797364640851218,0.20371303763440862,8.72545417906746,0.4546591138082838,0.09154885912698413,0.2425414393187831,0.38302693039021163,0.3951409556878307,0.06585682594797178,0.06585682594797178,0.25555809930809925,0.3951409556878307,0.29796754510019136,0.4011346726190476,0.1031671275188562,0.1386819955779822,0.9404781855957308,336.0,-0.11022514329805995,nan,nan,nan,0.3951409556878307,nan,nan,nan,0.0,nan,3
