pair,layer_id,source_rank,mean_target_rank,mean_absolute_displacement,count
1-2,3,19,17.138413525132275,7.6239045965608465,96768
1-2,3,20,17.44149925595238,7.703156001984127,96768
1-2,3,21,17.78544560185185,7.747643849206349,96768
1-2,3,22,18.222687251984127,7.819124090608466,96768
1-2,3,23,18.374886326058203,8.067387979497354,96768
1-2,3,24,18.79666832010582,8.108713624338625,96768
1-2,3,25,19.07248263888889,8.33511078042328,96768
1-2,3,26,19.563977761243386,8.382016782407407,96768
1-2,3,27,19.989872685185187,8.470796130952381,96768
1-2,3,28,20.45621486441799,8.633897569444445,96768
1-2,3,29,20.888620205026456,8.826016865079366,96768
1-2,3,30,21.556196263227513,8.878678902116402,96768
1-2,3,31,22.32372271825397,8.86491402116402,96768
1-2,3,32,23.716652199074073,8.283347800925926,96768
1-2,4,1,10.22882564484127,9.22882564484127,96768
1-2,4,2,11.414734209656086,9.584335730820106,96768
1-2,4,3,12.307022982804233,9.699962797619047,96768
1-2,4,4,12.789951223544973,9.498098544973544,96768
1-2,4,5,13.215277777777779,9.239314649470899,96768
1-2,4,6,13.460358796296296,8.929356812169312,96768
1-2,4,7,13.690992890211641,8.658358134920634,96768
1-2,4,8,14.344039351851851,8.632378472222221,96768
1-2,4,9,14.606874173280424,8.438636739417989,96768
1-2,4,10,14.79709201388889,8.22297660383598,96768
1-2,4,11,15.000578703703704,7.974392361111111,96768
1-2,4,12,15.485522073412698,8.061931630291005,96768
1-2,4,13,15.652705439814815,7.8308221726190474,96768
1-2,4,14,15.881655092592593,7.799830522486772,96768
1-2,4,15,16.044260499338623,7.685898230820106,96768
1-2,4,16,16.254980985449734,7.63353587962963,96768
1-2,4,17,16.555772569444443,7.714812748015873,96768
1-2,4,18,17.039847883597883,7.7758969907407405,96768
1-2,4,19,17.052062665343914,7.824570105820106,96768
1-2,4,20,17.415974289021165,7.870360036375661,96768
1-2,4,21,17.67939814814815,7.896556712962963,96768
1-2,4,22,17.877903852513228,8.074952463624339,96768
1-2,4,23,18.100456762566136,8.248687582671957,96768
1-2,4,24,18.447441302910054,8.424293154761905,96768
1-2,4,25,18.87356357473545,8.498728918650794,96768
1-2,4,26,19.011439732142858,8.771670386904763,96768
1-2,4,27,19.531425677910054,8.889973958333334,96768
1-2,4,28,19.848028273809526,9.158316798941799,96768
1-2,4,29,20.28093998015873,9.392939814814815,96768
1-2,4,30,20.797546709656086,9.588862020502646,96768
1-2,4,31,21.40204406415344,9.751560433201059,96768
1-2,4,32,22.911282655423282,9.08871734457672,96768
1-2,5,1,10.450634507275133,9.450634507275133,96768
1-2,5,2,11.74587673611111,9.916987020502646,96768
1-2,5,3,12.54419849537037,9.946872933201059,96768
1-2,5,4,12.91941550925926,9.58347800925926,96768
1-2,5,5,13.36924396494709,9.380900710978835,96768
1-2,5,6,13.678209738756614,9.117011822089948,96768
1-2,5,7,14.219607721560847,9.02621734457672,96768
1-2,5,8,14.520719659391535,8.805276537698413,96768
1-2,5,9,14.832744295634921,8.59909267526455,96768
1-2,5,10,14.978102265211641,8.376601769179894,96768
1-2,5,11,15.271546378968255,8.166263640873016,96768
1-2,5,12,15.399388227513228,8.009527943121693,96768
1-2,5,13,15.653160135582011,7.854032324735449,96768
1-2,5,14,15.898427166005291,7.77231109457672,96768
1-2,5,15,16.18226066468254,7.735439401455026,96768
1-2,5,16,16.35431134259259,7.720920138888889,96768
1-2,5,17,16.62486565806878,7.732917906746032,96768
1-2,5,18,16.86677414021164,7.743344907407407,96768
1-2,5,19,17.109302662037038,7.746228091931217,96768
1-2,5,20,17.31383308531746,7.863332919973545,96768
1-2,5,21,17.572007275132275,7.972532242063492,96768
1-2,5,22,17.74124710648148,8.11306423611111,96768
1-2,5,23,18.105541087962962,8.244119957010582,96768
1-2,5,24,18.250702711640212,8.519303902116402,96768
1-2,5,25,18.55677496693122,8.72829861111111,96768
1-2,5,26,18.996631117724867,8.821717923280424,96768
1-2,5,27,19.26787781084656,9.143497850529101,96768
1-2,5,28,19.647951802248677,9.388651207010582,96768
1-2,5,29,19.941085896164022,9.718553654100528,96768
1-2,5,30,20.49660011574074,9.876953125,96768
1-2,5,31,21.207599619708994,9.940569196428571,96768
1-2,5,32,22.283358134920636,9.716641865079366,96768
1-2,6,1,11.146215691137566,10.146215691137566,96768
1-2,6,2,12.288907490079366,10.429346478174603,96768
1-2,6,3,12.559885499338625,9.939039765211641,96768
1-2,6,4,13.245143022486772,9.877769510582011,96768
1-2,6,5,13.536623677248677,9.526351686507937,96768
1-2,6,6,13.948485036375661,9.298146081349206,96768
1-2,6,7,14.194341104497354,9.009135251322752,96768
1-2,6,8,14.531105324074074,8.863921957671957,96768
1-2,6,9,14.756252066798941,8.570777529761905,96768
1-2,6,10,15.063760747354497,8.364479993386244,96768
1-2,6,11,15.207744295634921,8.09991939484127,96768
1-2,6,12,15.515242642195767,8.024233217592593,96768
1-2,6,13,15.58162822420635,7.93955646494709,96768
1-2,6,14,15.93810970568783,7.774811921296297,96768
1-2,6,15,16.1787677744709,7.7053468088624335,96768
1-2,6,16,16.381386408730158,7.698371362433862,96768
1-2,6,17,16.65644634589947,7.722935267857143,96768
1-2,6,18,16.771081349206348,7.7770130621693125,96768
1-2,6,19,16.978463955026456,7.82895171957672,96768
1-2,6,20,17.23262855489418,8.037770750661375,96768
1-2,6,21,17.398675181878307,8.071604249338625,96768
1-2,6,22,17.616443452380953,8.273086144179894,96768
1-2,6,23,18.029110863095237,8.375899057539682,96768
1-2,6,24,18.189597800925927,8.584149718915343,96768
1-2,6,25,18.512555803571427,8.806495949074074,96768
1-2,6,26,18.730861441798943,9.078000992063492,96768
1-2,6,27,19.072296626984127,9.312065972222221,96768
1-2,6,28,19.51965525793651,9.497395833333334,96768
1-2,6,29,19.754970651455025,9.896567046957673,96768
1-2,6,30,20.304718501984127,10.061662946428571,96768
1-2,6,31,20.96548445767196,10.186652612433862,96768
1-2,6,32,22.193411044973544,9.806588955026456,96768
1-2,7,1,10.352141203703704,9.352141203703704,96768
1-2,7,2,11.637142443783068,9.801783647486772,96768
